都道府県コード又は市区町村コード,地域コード,都道府県名,市区町村名,調査年月日,地域名,総人口,男性,女性,0-4歳の男性,0-4歳の女性,5-9歳の男性,5-9歳の女性,10-14歳の男性,10-14歳の女性,15-19歳の男性,15-19歳の女性,20-24歳の男性,20-24歳の女性,25-29歳の男性,25-29歳の女性,30-34歳の男性,30-34歳の女性,35-39歳の男性,35-39歳の女性,40-44歳の男性,40-44歳の女性,45-49歳の男性,45-49歳の女性,50-54歳の男性,50-54歳の女性,55-59歳の男性,55-59歳の女性,60-64歳の男性,60-64歳の女性,65-69歳の男性,65-69歳の女性,70-74歳の男性,70-74歳の女性,75-79歳の男性,75-79歳の女性,80-84歳の男性,80-84歳の女性,85歳以上の男性,85歳以上の女性,世帯数,備考
352012,,山口県,下関市,2020-09-30,小月_大字小月町,467,211,256,6,7,7,7,5,9,7,9,8,9,7,10,13,6,13,12,7,10,10,14,13,15,12,14,11,13,23,20,24,29,20,21,10,21,15,30,224,
352012,,山口県,下関市,2020-09-30,王喜_木屋川本町一丁目,28,15,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,2,3,5,2,3,1,0,1,1,1,1,3,17,
352012,,山口県,下関市,2020-09-30,王喜_木屋川本町二丁目,48,24,24,0,1,1,2,1,0,0,0,2,0,0,0,1,0,1,0,2,3,0,2,2,0,2,1,1,2,2,2,3,1,2,5,3,3,1,2,20,
352012,,山口県,下関市,2020-09-30,王喜_木屋川本町三丁目,54,28,26,0,0,2,2,2,0,1,0,0,0,1,0,0,2,1,0,2,2,1,0,1,0,1,3,2,5,4,1,4,3,0,1,4,1,2,6,30,
352012,,山口県,下関市,2020-09-30,王喜_木屋川本町四丁目・木屋川本町五丁目,27,11,16,0,0,1,1,1,1,0,1,1,0,0,1,0,0,2,2,0,1,0,0,0,1,0,0,2,3,1,0,1,1,1,1,0,1,1,2,10,
352012,,山口県,下関市,2020-09-30,王喜_木屋川南町一丁目・木屋川南町二丁目・木屋川南町三丁目,63,35,28,0,0,1,0,2,2,8,3,3,2,0,0,1,0,0,0,4,2,2,4,3,5,4,3,1,2,0,1,1,0,1,1,1,3,3,0,22,
352012,,山口県,下関市,2020-09-30,王喜_王喜本町一丁目,360,172,188,11,13,12,9,9,7,3,4,8,10,10,10,15,11,13,10,8,9,12,7,7,5,7,11,8,11,13,17,19,9,8,15,5,12,4,18,154,
352012,,山口県,下関市,2020-09-30,王喜_王喜本町二丁目,322,157,165,9,8,13,7,3,11,13,6,6,2,5,7,8,7,9,16,11,11,16,15,7,9,6,7,8,17,17,13,14,8,3,6,4,4,5,11,134,
352012,,山口県,下関市,2020-09-30,王喜_王喜本町三丁目,487,233,254,8,3,17,8,14,19,16,10,12,10,8,8,5,10,10,9,11,11,19,21,13,16,7,9,12,24,23,25,20,23,21,22,11,10,6,16,212,
352012,,山口県,下関市,2020-09-30,王喜_王喜本町四丁目,121,62,59,6,2,2,4,4,7,3,5,5,4,1,0,1,2,3,5,12,6,7,8,6,6,2,0,2,2,2,4,3,3,1,0,1,1,1,0,48,
352012,,山口県,下関市,2020-09-30,王喜_王喜本町五丁目,205,107,98,3,6,4,2,6,8,8,3,13,7,9,8,9,5,7,5,6,6,9,8,5,10,6,3,3,4,7,8,7,5,2,5,3,2,0,3,98,
352012,,山口県,下関市,2020-09-30,王喜_王喜本町六丁目,253,122,131,3,2,3,3,5,4,4,4,5,6,4,1,3,3,4,4,9,4,8,5,8,8,7,4,6,6,8,10,17,23,14,11,5,13,9,20,145,
352012,,山口県,下関市,2020-09-30,王喜_王喜宇津井一丁目・王喜宇津井二丁目,217,103,114,1,4,9,3,4,2,2,2,8,1,0,1,2,5,6,6,7,2,6,7,5,9,6,6,9,8,12,13,9,15,6,8,6,9,5,13,105,
352012,,山口県,下関市,2020-09-30,王喜_松屋本町一丁目,160,79,81,7,3,7,1,2,3,0,2,1,1,3,1,3,3,7,4,4,2,4,3,3,4,3,2,9,7,6,10,7,11,5,11,3,3,5,10,80,
352012,,山口県,下関市,2020-09-30,王喜_松屋本町二丁目,108,59,49,1,1,4,1,5,2,1,1,1,2,3,1,0,2,4,5,3,6,11,3,5,1,5,2,2,3,5,5,3,3,3,3,2,4,1,4,53,
352012,,山口県,下関市,2020-09-30,王喜_松屋本町三丁目,454,377,77,1,1,0,1,1,0,60,9,189,14,55,4,15,5,15,1,3,4,7,0,3,4,2,2,6,6,8,4,2,2,5,8,3,1,2,11,409,
352012,,山口県,下関市,2020-09-30,王喜_松屋本町四丁目・松屋本町五丁目,37,19,18,1,0,0,1,5,1,0,1,0,0,0,0,0,1,2,1,0,1,1,3,2,0,0,0,1,2,3,4,2,1,1,1,1,1,0,0,14,
352012,,山口県,下関市,2020-09-30,王喜_松屋上町一丁目,128,60,68,3,9,6,4,4,1,1,0,2,0,1,3,5,5,6,4,3,6,4,3,3,2,2,3,1,5,7,6,8,7,2,5,0,1,2,4,49,
352012,,山口県,下関市,2020-09-30,王喜_松屋上町二丁目,110,58,52,0,0,4,1,4,5,2,1,4,0,1,2,2,0,3,3,8,4,3,1,1,4,2,2,6,5,3,6,6,5,3,6,4,3,2,4,50,
352012,,山口県,下関市,2020-09-30,王喜_松屋上町三丁目,44,21,23,1,4,1,1,0,1,1,0,1,1,1,3,0,0,2,1,2,2,1,2,2,0,1,0,3,1,1,1,0,3,2,1,1,0,1,2,19,
352012,,山口県,下関市,2020-09-30,王喜_松屋東町一丁目・松屋東町二丁目・松屋東町三丁目,198,92,106,0,7,6,5,6,2,2,5,3,7,5,6,3,3,3,2,7,8,2,4,13,12,4,8,11,8,5,7,11,4,3,7,4,4,4,7,85,
352012,,山口県,下関市,2020-09-30,王喜_大字松屋,30,12,18,2,0,1,1,0,0,0,0,1,0,1,0,0,0,1,2,0,1,0,0,0,1,0,1,0,4,5,1,1,3,0,1,0,0,0,3,10,
352012,,山口県,下関市,2020-09-30,吉田_大字吉田,972,465,507,10,16,13,12,15,14,14,10,29,28,25,20,20,12,21,16,31,23,25,23,26,40,25,29,38,32,47,52,47,47,36,52,17,31,26,50,473,
352012,,山口県,下関市,2020-09-30,吉田_大字吉田地方,410,200,210,1,1,7,6,12,7,11,11,6,3,4,5,5,4,11,3,15,13,13,12,9,10,9,10,12,16,21,20,31,28,11,16,7,18,15,27,195,
352012,,山口県,下関市,2020-09-30,勝山_秋根本町一丁目,322,154,168,4,0,7,0,10,3,5,9,11,15,10,12,6,12,13,8,7,11,17,14,12,12,10,12,11,9,10,11,8,16,6,10,6,6,1,8,196,
352012,,山口県,下関市,2020-09-30,勝山_秋根本町二丁目,399,181,218,9,6,6,5,3,6,5,3,4,13,13,10,13,11,12,11,10,14,13,17,8,12,14,6,15,25,18,19,19,16,8,14,6,11,5,19,246,
352012,,山口県,下関市,2020-09-30,勝山_秋根東町,649,299,350,10,17,14,22,23,14,15,25,12,16,11,17,13,17,20,20,19,22,29,29,32,29,27,29,21,19,17,15,16,15,8,18,5,5,7,21,285,
352012,,山口県,下関市,2020-09-30,勝山_秋根西町一丁目,654,314,340,14,8,10,17,13,13,15,17,19,14,19,15,8,25,23,26,20,26,32,30,27,34,33,34,21,21,29,16,9,18,9,12,10,3,3,11,324,
352012,,山口県,下関市,2020-09-30,勝山_秋根西町二丁目,577,270,307,12,11,14,7,11,12,8,11,15,22,15,20,11,16,19,17,13,14,28,28,24,27,28,22,29,29,19,29,9,19,7,7,5,4,3,12,302,
352012,,山口県,下関市,2020-09-30,勝山_秋根南町一丁目,388,184,204,2,2,5,8,13,7,4,10,10,6,3,9,3,8,6,7,17,6,18,15,17,20,15,13,11,16,21,20,11,16,12,13,7,16,9,12,222,
352012,,山口県,下関市,2020-09-30,勝山_秋根南町二丁目,282,138,144,3,4,7,1,3,3,4,4,3,17,13,20,14,5,8,11,7,5,9,6,16,15,12,13,10,6,8,5,5,7,3,8,7,9,6,5,175,
352012,,山口県,下関市,2020-09-30,勝山_秋根北町,669,329,340,16,18,12,21,12,12,16,15,22,12,18,25,25,19,17,25,28,23,44,34,21,27,24,20,16,18,16,17,13,21,16,15,6,12,7,6,313,
352012,,山口県,下関市,2020-09-30,勝山_一の宮町一丁目,977,476,501,25,27,17,25,16,18,19,31,25,19,32,26,42,32,25,35,38,36,39,52,41,30,28,30,27,29,35,20,29,29,9,16,13,20,16,26,517,
352012,,山口県,下関市,2020-09-30,勝山_一の宮町二丁目,1073,502,571,33,27,11,20,25,16,22,20,36,48,48,52,42,34,29,43,40,38,44,40,26,32,32,50,42,39,19,31,26,34,15,14,5,18,7,15,594,
352012,,山口県,下関市,2020-09-30,勝山_一の宮町三丁目,744,368,376,13,22,10,15,19,13,21,22,40,41,35,31,32,29,22,24,39,25,38,33,26,32,16,22,12,16,13,12,15,15,6,4,4,7,7,13,440,
352012,,山口県,下関市,2020-09-30,勝山_一の宮町四丁目,1060,515,545,35,19,27,27,30,38,45,39,49,42,50,34,35,32,36,44,29,39,46,53,18,30,24,37,19,22,12,26,31,21,13,16,4,14,12,12,576,
352012,,山口県,下関市,2020-09-30,勝山_一の宮町五丁目,992,490,502,11,10,18,22,28,20,34,24,41,26,24,19,23,17,24,24,23,33,41,33,36,48,36,41,33,33,26,35,33,30,21,27,20,27,18,33,465,
352012,,山口県,下関市,2020-09-30,勝山_勝谷新町一丁目,165,82,83,2,4,2,4,3,4,8,5,6,8,3,1,6,9,8,4,10,6,9,8,1,5,6,4,2,3,5,7,4,5,3,3,3,1,1,2,82,
352012,,山口県,下関市,2020-09-30,勝山_勝谷新町二丁目,392,188,204,10,3,9,9,6,8,11,8,3,7,4,7,6,6,8,7,15,13,15,9,10,10,5,9,9,11,15,28,31,32,12,17,12,9,7,11,185,
352012,,山口県,下関市,2020-09-30,勝山_勝谷新町三丁目,860,412,448,17,14,18,16,20,7,18,10,9,16,11,14,22,13,21,15,23,25,24,32,20,28,24,23,20,33,41,34,51,76,41,42,17,16,15,34,408,
352012,,山口県,下関市,2020-09-30,勝山_勝谷新町四丁目,809,379,430,13,14,12,9,17,12,14,14,18,11,7,11,13,14,13,17,15,18,26,27,25,26,18,31,32,28,33,48,50,62,43,34,15,25,15,29,391,
352012,,山口県,下関市,2020-09-30,勝山_田倉御殿町一丁目,393,181,212,8,5,9,14,6,14,7,4,11,7,8,7,2,3,6,13,10,9,10,16,13,17,10,6,9,9,9,8,14,17,15,22,14,23,20,18,184,
352012,,山口県,下関市,2020-09-30,勝山_田倉御殿町二丁目,351,159,192,4,5,6,3,4,5,4,4,3,7,4,3,7,8,7,2,6,4,11,10,8,8,9,10,6,10,12,17,13,22,17,27,19,19,19,28,187,
352012,,山口県,下関市,2020-09-30,勝山_形山みどり町,947,466,481,49,25,29,29,15,17,21,16,18,26,25,32,48,56,36,33,36,44,34,31,29,27,22,27,20,28,33,26,25,31,16,13,6,9,4,11,460,
352012,,山口県,下関市,2020-09-30,勝山_秋根新町,1855,869,986,22,21,17,18,37,26,31,36,32,24,36,34,26,30,45,39,45,45,65,67,53,55,66,74,79,83,88,102,89,114,62,76,45,64,31,78,1020,
352012,,山口県,下関市,2020-09-30,勝山_一の宮学園町,744,368,376,9,5,8,10,18,14,19,13,21,16,19,15,20,19,22,18,14,11,18,18,28,33,30,35,38,58,43,29,31,28,10,16,9,14,11,24,353,
352012,,山口県,下関市,2020-09-30,勝山_一の宮本町一丁目,279,141,138,3,3,5,6,4,3,10,7,24,10,10,4,7,8,8,8,7,12,10,11,6,1,5,8,11,6,6,7,9,11,5,11,4,5,7,17,175,
352012,,山口県,下関市,2020-09-30,勝山_一の宮本町二丁目,783,385,398,9,17,16,16,20,16,15,29,41,38,34,13,24,25,28,22,25,29,34,33,19,26,25,29,26,21,18,19,25,24,14,12,9,14,3,15,423,
352012,,山口県,下関市,2020-09-30,勝山_一の宮住吉一丁目,105,47,58,0,1,3,2,4,1,0,0,1,3,0,0,0,2,0,3,4,2,4,3,4,3,3,6,4,3,3,4,5,4,4,9,3,8,5,4,53,
352012,,山口県,下関市,2020-09-30,勝山_一の宮住吉二丁目,846,407,439,13,22,14,21,25,18,35,29,25,24,23,15,24,17,30,27,31,40,42,32,25,41,31,31,24,20,14,17,16,23,12,13,14,19,9,30,397,
352012,,山口県,下関市,2020-09-30,勝山_一の宮住吉三丁目,125,64,61,4,1,1,3,0,1,5,3,1,5,3,4,5,3,8,3,2,3,3,6,5,5,7,5,6,3,3,7,6,5,3,2,1,0,1,2,68,
352012,,山口県,下関市,2020-09-30,勝山_前勝谷町,889,440,449,18,21,25,18,17,19,21,17,20,14,25,26,24,30,29,23,43,33,34,34,21,30,25,29,34,42,38,34,34,36,19,10,8,12,5,21,394,
352012,,山口県,下関市,2020-09-30,勝山_一の宮卸本町,91,52,39,1,1,3,1,1,1,0,0,2,3,5,2,5,4,4,3,10,1,3,2,4,2,1,2,1,0,4,3,5,8,3,1,0,1,0,4,63,
352012,,山口県,下関市,2020-09-30,勝山_秋根上町一丁目,343,177,166,9,7,5,4,6,7,5,6,9,6,9,13,11,8,12,12,17,8,16,16,16,9,15,13,10,8,10,10,9,8,6,8,6,12,6,11,172,
352012,,山口県,下関市,2020-09-30,勝山_秋根上町二丁目,677,309,368,18,21,21,32,21,16,21,15,10,12,14,19,23,30,22,24,24,29,22,20,15,31,22,30,32,22,14,17,12,19,11,11,2,12,5,8,282,
352012,,山口県,下関市,2020-09-30,勝山_秋根上町三丁目,318,155,163,11,11,12,9,10,8,6,9,11,13,11,13,14,14,11,14,9,12,23,15,6,10,8,10,8,7,6,4,4,5,3,3,0,3,2,3,127,
352012,,山口県,下関市,2020-09-30,勝山_形山町,465,237,228,24,15,22,20,13,12,15,8,9,7,10,14,24,21,18,24,18,17,19,19,12,8,6,9,12,10,9,13,18,9,2,5,3,6,3,11,184,
352012,,山口県,下関市,2020-09-30,勝山_一の宮東町一丁目,64,31,33,0,0,0,0,0,0,1,2,4,0,0,2,1,0,2,1,2,2,2,4,2,1,3,2,1,2,4,4,3,3,3,4,0,3,3,3,32,
352012,,山口県,下関市,2020-09-30,勝山_一の宮東町二丁目,56,29,27,6,3,3,4,1,1,1,0,0,0,0,2,5,3,4,6,2,2,0,1,1,1,1,1,2,0,0,2,1,0,1,0,1,0,0,1,22,
352012,,山口県,下関市,2020-09-30,勝山_一の宮東町三丁目,165,78,87,9,10,9,10,5,7,0,2,5,5,5,8,13,11,8,8,9,8,3,5,1,0,1,1,1,1,2,2,3,3,1,2,2,2,1,2,69,
352012,,山口県,下関市,2020-09-30,勝山_楠乃一丁目,43,21,22,0,0,1,0,0,1,2,1,1,2,1,0,1,0,0,0,2,2,1,1,0,2,1,1,1,2,1,2,1,2,2,3,4,2,2,1,17,
352012,,山口県,下関市,2020-09-30,勝山_楠乃二丁目,95,43,52,5,4,3,5,3,1,0,1,1,0,0,3,4,1,2,6,6,5,2,4,3,4,0,2,0,3,4,5,7,5,2,0,0,0,1,3,42,
352012,,山口県,下関市,2020-09-30,勝山_楠乃三丁目,95,45,50,0,2,1,5,4,3,1,0,2,1,0,1,4,3,4,5,3,2,3,2,6,1,2,1,5,2,4,2,3,11,0,3,2,4,1,2,49,
352012,,山口県,下関市,2020-09-30,勝山_楠乃四丁目,277,143,134,8,7,12,3,3,5,5,8,10,9,8,8,11,8,12,12,10,8,9,9,13,12,8,10,6,12,10,10,10,6,3,4,3,3,2,0,120,
352012,,山口県,下関市,2020-09-30,勝山_楠乃五丁目,483,243,240,10,10,7,9,11,9,14,5,7,9,14,13,14,16,15,13,16,11,17,23,15,15,17,18,18,25,33,24,20,20,9,7,3,8,3,5,261,
352012,,山口県,下関市,2020-09-30,勝山_東勝谷,431,200,231,20,17,14,17,8,16,3,6,12,10,12,20,19,13,20,24,22,15,11,13,11,14,5,14,12,12,16,13,7,16,3,3,4,4,1,4,198,
352012,,山口県,下関市,2020-09-30,勝山_大字秋根,147,75,72,5,4,5,4,7,6,3,4,2,2,2,0,1,4,8,7,3,6,6,5,3,0,3,2,0,3,3,4,7,7,8,5,3,4,6,5,58,
352012,,山口県,下関市,2020-09-30,勝山_大字勝谷,487,229,258,11,12,18,14,11,16,13,20,17,15,16,17,15,14,15,15,20,22,22,22,12,15,10,9,13,15,7,10,13,13,6,7,6,5,4,17,212,
352012,,山口県,下関市,2020-09-30,勝山_大字田倉,2157,1040,1117,38,32,57,58,67,65,67,62,51,50,40,45,54,53,58,60,85,75,84,87,78,81,59,60,56,60,59,69,75,84,43,69,37,44,32,63,925,
352012,,山口県,下関市,2020-09-30,勝山_大字形山,26,10,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,3,0,0,0,1,1,0,1,1,1,4,1,5,1,1,1,0,19,
352012,,山口県,下関市,2020-09-30,勝山_大字小野,340,149,191,0,1,2,4,4,4,1,3,4,4,6,7,3,3,5,8,2,5,13,8,7,13,11,10,14,11,17,17,22,25,17,17,15,15,6,36,192,
352012,,山口県,下関市,2020-09-30,勝山_大字井田,127,63,64,1,0,2,0,1,1,2,0,1,1,1,0,1,2,2,4,8,0,1,1,1,1,2,1,5,8,10,8,9,10,6,6,5,3,5,18,68,
352012,,山口県,下関市,2020-09-30,内日_大字内日上,470,206,264,4,9,5,4,9,6,6,6,2,6,6,9,10,10,11,11,7,7,11,14,11,13,12,21,21,18,26,29,28,19,13,18,9,19,15,45,217,
352012,,山口県,下関市,2020-09-30,内日_大字内日下,434,194,240,7,4,4,7,3,4,4,5,3,9,6,4,16,12,11,11,11,6,8,7,8,9,15,12,18,24,18,20,25,21,16,19,7,23,14,43,208,
352012,,山口県,下関市,2020-09-30,内日_大字植田,195,86,109,0,0,1,1,4,4,2,1,4,2,0,1,0,2,3,3,7,8,3,2,4,10,4,4,8,8,15,17,12,15,7,8,6,6,6,17,100,
352012,,山口県,下関市,2020-09-30,川中_綾羅木新町一丁目,583,282,301,11,13,12,12,9,13,8,14,24,17,9,11,13,12,20,18,19,15,30,29,23,14,13,9,16,17,17,22,21,27,16,20,11,14,10,24,290,
352012,,山口県,下関市,2020-09-30,川中_綾羅木新町二丁目,843,393,450,7,7,10,11,11,12,20,11,10,23,16,21,16,6,19,11,20,17,21,35,22,29,31,28,24,29,27,32,42,64,41,46,26,44,30,24,440,
352012,,山口県,下関市,2020-09-30,川中_綾羅木新町三丁目,427,208,219,8,3,10,10,13,19,8,7,7,8,8,5,4,3,11,11,19,21,19,23,16,22,19,17,13,11,13,10,13,16,10,16,14,8,3,9,187,
352012,,山口県,下関市,2020-09-30,川中_綾羅木新町四丁目,119,63,56,6,4,4,3,0,2,0,0,2,1,5,2,8,5,4,6,4,5,10,6,3,3,2,3,2,4,5,2,4,6,2,2,2,1,0,1,61,
352012,,山口県,下関市,2020-09-30,川中_綾羅木本町一丁目,592,282,310,15,17,14,11,14,9,6,15,15,13,22,17,18,18,20,23,21,18,16,11,21,12,16,15,12,21,17,15,19,26,17,21,10,15,9,33,312,
352012,,山口県,下関市,2020-09-30,川中_綾羅木本町二丁目,361,164,197,4,6,7,1,6,13,10,9,14,13,9,7,8,7,6,9,9,10,12,14,13,15,15,15,10,11,11,17,13,16,11,10,5,8,1,16,177,
352012,,山口県,下関市,2020-09-30,川中_綾羅木本町三丁目,611,286,325,8,11,12,13,21,13,22,14,11,19,11,11,9,8,22,21,29,26,29,36,15,21,15,19,17,22,25,19,16,24,10,14,7,12,7,22,279,
352012,,山口県,下関市,2020-09-30,川中_綾羅木本町四丁目,371,175,196,11,4,7,4,5,15,5,10,12,5,5,11,8,8,9,9,13,13,16,12,11,12,10,10,16,15,10,14,11,15,10,7,7,8,9,24,186,
352012,,山口県,下関市,2020-09-30,川中_綾羅木本町五丁目,467,214,253,9,10,15,13,12,13,10,12,9,14,8,11,9,10,16,17,15,18,16,17,12,16,10,11,18,18,17,14,15,9,3,14,8,12,12,24,224,
352012,,山口県,下関市,2020-09-30,川中_綾羅木本町六丁目,894,424,470,11,19,22,15,22,15,24,18,21,23,22,23,15,15,35,23,27,26,33,26,23,29,25,32,31,38,40,36,27,47,25,27,7,21,14,37,441,
352012,,山口県,下関市,2020-09-30,川中_綾羅木本町七丁目,641,296,345,14,15,9,13,10,14,13,5,15,12,12,11,13,16,26,25,17,24,25,22,14,14,16,20,15,22,30,22,20,38,17,25,19,23,11,24,319,
352012,,山口県,下関市,2020-09-30,川中_綾羅木本町八丁目,734,341,393,8,13,6,13,20,8,15,19,24,18,17,16,15,16,17,17,23,22,24,30,22,26,25,23,21,29,32,37,33,35,22,26,8,12,9,33,352,
352012,,山口県,下関市,2020-09-30,川中_綾羅木本町九丁目,422,194,228,16,11,17,17,14,11,11,8,7,5,8,10,13,13,22,18,14,20,15,12,6,8,9,9,10,14,11,12,4,13,6,14,8,11,3,22,185,
352012,,山口県,下関市,2020-09-30,川中_綾羅木南町一丁目,458,197,261,7,11,16,11,12,13,6,13,4,7,13,10,11,13,9,21,13,12,18,20,8,10,10,17,18,20,12,11,8,15,13,21,10,15,9,21,235,
352012,,山口県,下関市,2020-09-30,川中_綾羅木南町二丁目,422,201,221,7,15,12,6,11,11,12,12,4,11,11,11,14,12,14,13,10,13,15,21,11,12,17,5,9,13,15,24,19,12,6,7,7,13,7,10,207,
352012,,山口県,下関市,2020-09-30,川中_綾羅木南町三丁目・大字垢田,370,174,196,6,12,12,9,15,10,9,10,5,12,13,9,10,11,8,11,13,15,17,13,12,12,14,17,12,7,10,6,10,9,4,10,3,12,1,11,169,
352012,,山口県,下関市,2020-09-30,川中_古屋町一丁目,518,236,282,21,13,5,18,17,10,7,7,8,7,6,6,17,17,10,11,16,24,13,13,12,13,9,21,16,7,14,24,20,25,16,29,21,20,8,17,256,
352012,,山口県,下関市,2020-09-30,川中_古屋町二丁目,346,164,182,4,5,8,6,5,11,5,6,8,4,6,2,6,7,11,11,11,11,9,18,15,9,11,12,12,10,13,15,14,18,17,21,4,9,5,7,163,
352012,,山口県,下関市,2020-09-30,川中_垢田町一丁目,546,263,283,4,7,19,8,13,13,11,15,16,15,13,10,9,9,10,17,20,14,18,23,13,17,15,21,19,10,19,15,24,31,17,23,11,9,12,26,269,
352012,,山口県,下関市,2020-09-30,川中_垢田町二丁目,367,176,191,8,8,8,6,3,6,4,6,10,4,4,6,8,10,11,9,12,11,17,11,11,8,4,7,12,13,19,20,20,20,13,15,6,10,6,21,193,
352012,,山口県,下関市,2020-09-30,川中_垢田町三丁目,150,77,73,1,2,1,1,2,4,1,1,4,5,4,2,2,9,6,0,7,6,6,4,8,5,6,4,4,2,10,4,5,8,4,6,3,2,3,8,84,
352012,,山口県,下関市,2020-09-30,川中_垢田町四丁目,169,91,78,13,10,19,7,6,4,4,3,2,4,3,4,5,9,13,11,9,8,5,7,2,3,3,1,1,1,0,1,2,1,1,2,3,1,0,1,52,
352012,,山口県,下関市,2020-09-30,川中_垢田町五丁目,463,216,247,11,5,10,9,11,6,8,10,8,12,7,10,13,13,15,12,12,12,17,17,20,17,5,11,16,12,17,29,29,25,7,14,8,12,2,21,208,
352012,,山口県,下関市,2020-09-30,川中_新垢田東町一丁目,370,183,187,11,9,8,11,11,10,7,4,6,6,9,5,12,13,18,20,19,17,12,6,9,7,7,9,7,5,9,19,16,30,11,4,6,4,5,8,161,
352012,,山口県,下関市,2020-09-30,川中_新垢田東町二丁目,364,183,181,10,7,16,12,14,14,10,10,7,10,10,10,13,11,10,8,16,19,18,20,11,8,7,7,13,12,9,8,9,11,5,8,3,2,2,4,159,
352012,,山口県,下関市,2020-09-30,川中_新垢田西町一丁目,175,86,89,3,4,3,3,8,3,1,2,0,2,0,1,0,0,4,4,7,4,7,6,5,3,2,4,6,3,4,7,10,17,16,14,7,6,3,6,83,
352012,,山口県,下関市,2020-09-30,川中_新垢田西町二丁目,233,85,148,1,3,4,4,5,4,4,6,4,4,5,4,3,9,6,5,4,3,1,5,6,8,3,13,6,12,13,18,11,18,3,11,2,9,4,12,142,
352012,,山口県,下関市,2020-09-30,川中_新垢田西町三丁目,589,253,336,5,7,7,12,17,11,11,17,10,13,13,4,7,9,13,20,13,21,15,21,19,21,11,17,12,24,32,42,36,55,18,20,10,11,4,11,318,
352012,,山口県,下関市,2020-09-30,川中_新垢田西町四丁目,356,162,194,6,5,10,8,18,12,14,14,14,10,6,9,6,7,8,9,8,15,9,10,9,18,8,16,9,18,12,20,15,15,6,3,2,3,2,2,148,
352012,,山口県,下関市,2020-09-30,川中_新垢田南町一丁目,434,212,222,8,5,9,9,12,12,6,6,5,5,9,4,12,10,12,9,14,20,14,11,9,10,10,13,10,14,16,26,29,27,17,22,11,7,9,12,202,
352012,,山口県,下関市,2020-09-30,川中_新垢田南町二丁目,258,105,153,1,3,2,3,6,6,6,9,7,3,1,1,2,2,4,9,6,6,4,9,5,13,7,10,10,9,14,19,16,23,10,16,3,8,1,4,141,
352012,,山口県,下関市,2020-09-30,川中_新垢田南町三丁目,316,137,179,0,3,9,6,6,15,11,11,14,3,4,7,3,3,7,10,8,13,12,18,4,8,7,10,6,8,10,21,16,22,14,11,3,6,3,4,156,
352012,,山口県,下関市,2020-09-30,川中_新垢田北町,470,249,221,13,17,11,13,20,8,9,5,9,15,26,19,22,22,18,16,20,18,25,13,21,14,10,11,7,13,11,11,17,16,6,4,1,3,3,3,241,
352012,,山口県,下関市,2020-09-30,川中_稗田町,555,261,294,8,6,7,12,5,5,12,10,22,26,14,18,12,6,14,11,15,16,14,21,19,24,16,20,16,19,24,22,25,24,19,20,8,15,11,19,302,
352012,,山口県,下関市,2020-09-30,川中_稗田西町,751,345,406,20,8,13,13,14,12,19,14,16,19,19,23,22,17,21,26,18,35,32,31,20,23,21,37,25,19,23,32,28,33,18,20,7,16,9,28,375,
352012,,山口県,下関市,2020-09-30,川中_稗田南町,354,163,191,3,3,8,5,3,5,8,7,9,3,6,4,5,5,10,7,10,11,12,15,7,9,8,9,8,12,14,15,23,19,9,17,12,16,8,29,195,
352012,,山口県,下関市,2020-09-30,川中_稗田北町,795,355,440,16,13,13,18,17,13,23,28,30,21,15,28,16,15,16,23,23,31,19,31,21,35,31,27,18,20,18,23,27,35,30,42,11,22,11,15,418,
352012,,山口県,下関市,2020-09-30,川中_稗田中町,958,464,494,12,19,17,17,21,21,17,18,24,22,20,18,18,21,30,31,39,37,35,36,46,35,30,28,34,33,35,29,27,34,26,34,17,26,16,35,501,
352012,,山口県,下関市,2020-09-30,川中_川中本町,767,349,418,14,12,19,17,26,20,15,17,16,10,10,12,15,15,17,19,30,32,31,28,15,19,19,19,24,33,23,24,16,42,27,31,13,28,19,40,360,
352012,,山口県,下関市,2020-09-30,川中_川中本町一丁目,1089,479,610,24,18,22,31,31,29,25,35,18,28,22,24,17,28,29,32,37,39,39,43,36,51,25,40,29,40,36,30,32,41,28,36,14,21,15,44,497,
352012,,山口県,下関市,2020-09-30,川中_川中本町二丁目,211,97,114,7,2,6,11,2,5,4,4,6,3,4,2,6,8,6,4,7,9,5,8,8,5,6,9,2,3,6,9,6,7,6,9,3,5,7,11,93,
352012,,山口県,下関市,2020-09-30,川中_伊倉町一丁目,378,170,208,6,11,9,6,5,8,7,7,7,6,6,6,9,10,13,18,12,11,16,17,5,9,9,13,10,16,19,15,14,16,7,21,8,6,8,12,176,
352012,,山口県,下関市,2020-09-30,川中_伊倉町二丁目,530,224,306,4,6,15,14,10,14,7,9,7,17,11,15,14,12,12,22,16,18,15,15,18,22,15,14,21,22,8,16,15,15,13,23,10,22,13,30,254,
352012,,山口県,下関市,2020-09-30,川中_伊倉町三丁目,386,175,211,3,12,12,11,10,9,5,5,5,8,4,5,6,5,17,10,6,14,16,12,11,11,8,14,10,8,8,11,11,13,7,15,18,22,18,26,166,
