都道府県コード又は市区町村コード,地域コード,都道府県名,市区町村名,調査年月日,地域名,総人口,男性,女性,0-4歳の男性,0-4歳の女性,5-9歳の男性,5-9歳の女性,10-14歳の男性,10-14歳の女性,15-19歳の男性,15-19歳の女性,20-24歳の男性,20-24歳の女性,25-29歳の男性,25-29歳の女性,30-34歳の男性,30-34歳の女性,35-39歳の男性,35-39歳の女性,40-44歳の男性,40-44歳の女性,45-49歳の男性,45-49歳の女性,50-54歳の男性,50-54歳の女性,55-59歳の男性,55-59歳の女性,60-64歳の男性,60-64歳の女性,65-69歳の男性,65-69歳の女性,70-74歳の男性,70-74歳の女性,75-79歳の男性,75-79歳の女性,80-84歳の男性,80-84歳の女性,85歳以上の男性,85歳以上の女性,世帯数,備考
352012,,山口県,下関市,2021-03-31,本庁_宮田町一丁目,353,162,191,9,10,4,4,6,4,4,8,5,11,9,6,10,13,11,7,9,7,11,16,8,10,13,7,13,11,12,9,16,18,6,11,9,13,7,26,189,
352012,,山口県,下関市,2021-03-31,本庁_宮田町二丁目,551,249,302,4,4,6,6,9,8,15,7,10,8,8,7,12,12,14,9,14,14,22,25,25,22,15,15,14,17,15,23,25,40,18,38,9,19,14,28,332,
352012,,山口県,下関市,2021-03-31,本庁_幸町,639,260,379,8,10,8,7,10,5,4,7,5,14,7,14,11,11,9,19,13,15,16,11,18,19,14,17,21,19,25,21,31,45,22,28,15,37,23,80,409,
352012,,山口県,下関市,2021-03-31,本庁_貴船町一丁目,627,285,342,6,6,18,7,10,14,11,3,14,6,9,10,8,10,13,17,18,26,17,26,17,15,26,26,20,21,27,24,31,40,12,25,15,25,13,41,357,
352012,,山口県,下関市,2021-03-31,本庁_貴船町二丁目,471,206,265,9,9,18,6,10,15,7,8,9,3,4,6,7,7,13,14,16,19,15,15,6,7,11,10,5,16,16,15,24,35,11,16,14,29,11,35,247,
352012,,山口県,下関市,2021-03-31,本庁_貴船町三丁目,787,345,442,10,14,13,8,15,14,13,18,15,24,20,21,13,13,21,10,12,24,40,32,31,35,24,32,22,23,21,24,25,42,24,37,15,17,11,54,425,
352012,,山口県,下関市,2021-03-31,本庁_貴船町四丁目,902,400,502,11,17,20,29,30,38,25,37,21,22,21,16,11,13,19,25,29,34,42,47,35,40,23,33,22,27,34,31,26,26,13,17,8,28,10,22,426,
352012,,山口県,下関市,2021-03-31,本庁_椋野町一丁目,971,447,524,10,10,12,21,10,20,12,12,12,20,17,15,19,13,28,18,21,28,24,20,26,34,34,33,36,45,48,48,54,59,39,41,31,43,14,44,490,
352012,,山口県,下関市,2021-03-31,本庁_椋野町二丁目,323,175,148,15,11,4,7,5,3,6,6,14,8,16,12,17,9,4,9,12,11,12,12,11,9,13,9,10,8,9,10,7,7,6,8,9,3,5,6,181,
352012,,山口県,下関市,2021-03-31,本庁_椋野町三丁目・大字椋野・卸新町,610,298,312,18,8,11,14,8,4,5,12,23,15,25,27,30,17,20,17,14,12,22,35,24,20,23,19,17,23,27,25,10,21,11,14,4,13,6,16,324,
352012,,山口県,下関市,2021-03-31,本庁_山の口町,530,227,303,8,8,17,23,11,26,11,19,14,13,9,9,5,7,14,24,19,21,20,19,20,25,15,13,10,12,12,20,13,14,11,17,8,13,10,20,242,
352012,,山口県,下関市,2021-03-31,本庁_上田中町一丁目,554,238,316,6,4,4,7,14,5,6,20,7,12,8,10,10,6,8,13,13,20,20,16,19,24,16,13,17,13,19,29,29,39,16,35,17,23,9,27,290,
352012,,山口県,下関市,2021-03-31,本庁_上田中町二丁目,855,381,474,6,7,9,14,15,14,24,12,14,17,10,10,5,15,8,16,17,25,29,22,38,36,28,40,25,35,34,31,47,43,24,39,22,42,26,56,459,
352012,,山口県,下関市,2021-03-31,本庁_上田中町三丁目,522,234,288,5,4,6,3,10,7,7,4,11,4,6,7,8,10,6,14,15,12,16,18,13,22,19,19,21,28,34,21,25,30,13,22,7,25,12,38,287,
352012,,山口県,下関市,2021-03-31,本庁_上田中町四丁目,627,282,345,1,4,12,7,16,16,15,17,16,10,5,7,8,5,7,11,16,18,30,19,24,24,12,23,13,26,34,38,29,26,10,36,18,23,16,35,332,
352012,,山口県,下関市,2021-03-31,本庁_上田中町五丁目,348,146,202,5,4,2,4,5,3,4,9,5,8,9,5,9,5,5,4,14,12,9,7,9,13,8,14,6,9,15,19,11,15,7,20,11,18,12,33,196,
352012,,山口県,下関市,2021-03-31,本庁_上田中町六丁目,294,131,163,6,2,8,6,4,4,0,9,5,4,4,2,7,5,7,6,11,12,14,5,7,11,6,14,9,6,8,10,18,25,6,10,7,11,4,21,159,
352012,,山口県,下関市,2021-03-31,本庁_上田中町七丁目,344,153,191,2,1,5,10,12,6,8,7,17,10,8,3,8,6,12,14,9,1,5,19,6,7,7,8,7,10,10,19,15,20,10,10,9,14,3,26,217,
352012,,山口県,下関市,2021-03-31,本庁_上田中町八丁目,824,315,509,5,10,8,10,19,31,37,34,19,22,8,16,10,13,12,19,11,26,24,42,18,39,21,24,24,35,20,26,27,35,21,37,13,44,18,46,445,
352012,,山口県,下関市,2021-03-31,本庁_名池町,340,147,193,7,5,12,9,8,11,6,9,4,4,7,7,6,10,7,17,14,10,13,11,6,13,14,10,5,9,17,17,8,16,5,8,4,9,4,18,160,
352012,,山口県,下関市,2021-03-31,本庁_田中町,510,220,290,4,8,8,11,12,11,10,11,11,11,12,4,14,10,8,15,6,11,23,19,12,21,15,19,14,15,16,17,15,29,13,22,13,25,14,31,263,
352012,,山口県,下関市,2021-03-31,本庁_南部町,852,373,479,7,14,13,18,16,20,16,24,15,17,13,15,14,9,21,15,21,26,24,46,28,34,23,38,37,31,31,41,40,35,19,28,15,33,20,35,464,
352012,,山口県,下関市,2021-03-31,本庁_観音崎町,373,158,215,7,6,7,9,3,13,3,5,4,3,5,5,8,11,9,16,22,23,12,8,14,11,11,12,8,11,10,15,12,17,9,14,7,13,7,23,204,
352012,,山口県,下関市,2021-03-31,本庁_岬之町,327,148,179,4,4,3,2,3,4,2,2,11,6,8,10,12,9,10,3,7,6,10,10,13,18,16,8,12,11,6,17,11,18,8,20,8,12,4,19,226,
352012,,山口県,下関市,2021-03-31,本庁_入江町,291,131,160,3,3,9,4,3,6,4,3,5,14,7,6,4,2,11,10,2,6,9,16,12,10,8,3,13,11,7,13,18,13,3,13,8,8,5,19,177,
352012,,山口県,下関市,2021-03-31,本庁_西入江町,51,19,32,1,0,1,0,1,0,0,0,0,2,0,2,1,0,0,0,0,1,1,1,1,2,3,3,3,5,1,2,0,3,2,1,3,2,1,8,31,
352012,,山口県,下関市,2021-03-31,本庁_細江町一丁目,118,58,60,1,1,1,1,1,2,2,2,4,0,2,2,2,3,4,3,5,2,4,4,4,3,3,2,3,5,4,4,7,9,3,6,1,6,7,5,68,
352012,,山口県,下関市,2021-03-31,本庁_細江町二丁目,455,192,263,4,5,3,1,5,2,7,4,6,10,12,12,11,15,10,17,12,11,20,20,20,12,17,18,19,17,11,24,11,31,9,29,9,18,6,17,292,
352012,,山口県,下関市,2021-03-31,本庁_細江町三丁目,311,134,177,6,4,4,3,6,1,6,11,2,4,3,4,8,5,6,7,10,9,13,18,13,21,18,22,12,10,12,17,10,14,4,8,0,9,1,10,163,
352012,,山口県,下関市,2021-03-31,本庁_豊前田町一丁目,107,53,54,2,1,0,0,4,2,0,1,1,0,0,0,3,2,2,2,4,1,5,3,5,2,3,2,5,3,3,6,6,9,6,9,4,1,0,10,67,
352012,,山口県,下関市,2021-03-31,本庁_豊前田町二丁目,92,44,48,0,0,0,2,0,0,0,1,3,0,2,0,0,2,2,0,3,5,1,4,5,3,1,0,3,0,4,1,3,11,7,5,7,4,3,10,67,
352012,,山口県,下関市,2021-03-31,本庁_豊前田町三丁目・細江新町,8,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,1,2,1,7,
352012,,山口県,下関市,2021-03-31,本庁_丸山町一丁目,270,125,145,1,5,4,4,2,2,8,1,1,4,3,3,5,5,6,6,4,3,8,8,9,11,10,7,8,10,12,10,18,18,14,15,6,10,6,23,165,
352012,,山口県,下関市,2021-03-31,本庁_丸山町二丁目,235,94,141,3,2,1,3,3,2,4,1,1,5,0,2,1,4,5,8,8,4,5,4,6,7,6,12,7,6,11,21,7,7,6,16,10,15,10,22,141,
352012,,山口県,下関市,2021-03-31,本庁_丸山町三丁目,404,197,207,2,4,2,5,4,3,14,6,19,2,9,10,7,7,7,7,19,12,15,12,14,13,11,12,13,14,11,14,21,31,15,18,5,19,9,18,251,
352012,,山口県,下関市,2021-03-31,本庁_丸山町四丁目,488,221,267,2,1,2,6,3,5,7,5,8,7,9,9,7,6,7,7,7,8,14,13,15,15,23,21,22,25,25,20,25,39,20,25,11,17,14,38,291,
352012,,山口県,下関市,2021-03-31,本庁_丸山町五丁目,232,104,128,2,1,0,1,0,5,5,1,0,2,3,3,2,4,3,6,5,2,8,4,2,7,7,6,13,14,9,11,15,17,15,8,7,17,8,19,151,
352012,,山口県,下関市,2021-03-31,本庁_春日町,336,145,191,1,3,5,3,6,6,4,9,4,5,4,5,4,4,7,5,12,6,13,15,10,13,7,10,14,17,19,18,16,28,6,16,7,9,6,19,216,
352012,,山口県,下関市,2021-03-31,本庁_関西町,351,160,191,3,5,2,3,2,3,2,7,7,4,13,14,4,6,12,10,3,3,6,9,13,10,15,16,11,11,14,13,21,22,13,15,7,16,12,24,212,
352012,,山口県,下関市,2021-03-31,本庁_関西本町,123,57,66,2,1,1,1,3,2,2,2,1,1,2,0,5,1,5,4,0,0,1,6,4,4,2,3,4,5,10,7,6,4,3,7,1,11,5,7,74,
352012,,山口県,下関市,2021-03-31,本庁_長崎本町,107,52,55,0,0,0,0,0,0,2,1,2,1,5,4,2,1,4,0,2,4,5,0,2,6,3,4,5,3,8,4,4,9,3,7,3,4,2,7,61,
352012,,山口県,下関市,2021-03-31,本庁_長崎新町,394,169,225,2,2,4,4,4,5,6,2,5,1,1,1,6,6,9,5,5,8,8,15,18,10,9,11,14,16,18,24,21,30,6,23,16,33,17,29,251,
352012,,山口県,下関市,2021-03-31,本庁_長崎中央町,97,42,55,0,0,1,0,0,1,2,0,0,1,2,1,0,2,1,0,1,2,4,4,1,2,2,5,2,1,3,5,6,8,5,13,6,5,6,5,66,
352012,,山口県,下関市,2021-03-31,本庁_笹山町,154,71,83,1,0,1,1,0,0,3,2,3,3,4,2,2,1,1,0,4,1,4,6,2,2,9,6,4,7,6,5,12,10,4,8,7,8,4,21,107,
352012,,山口県,下関市,2021-03-31,本庁_上条町,135,62,73,0,0,0,0,1,1,0,0,3,1,2,1,2,0,2,1,5,1,4,2,4,6,3,2,4,4,7,11,10,13,9,10,4,9,2,11,89,
352012,,山口県,下関市,2021-03-31,本庁_長崎町一丁目,386,173,213,3,1,4,0,4,1,2,4,8,7,12,6,6,3,6,5,13,6,9,7,9,8,9,11,11,9,14,22,24,36,17,27,9,28,13,32,260,
352012,,山口県,下関市,2021-03-31,本庁_桜山町,155,67,88,0,0,1,3,2,3,5,4,5,3,3,3,1,1,2,2,3,3,5,7,6,3,4,6,6,5,4,6,10,9,6,11,0,10,4,9,84,
352012,,山口県,下関市,2021-03-31,本庁_神田町一丁目,376,185,191,9,5,3,4,6,2,5,9,5,8,6,3,11,7,6,13,7,2,16,13,16,13,10,6,19,14,18,19,11,20,15,24,12,15,10,14,220,
352012,,山口県,下関市,2021-03-31,本庁_神田町二丁目,335,165,170,1,1,1,4,2,2,6,8,11,4,6,6,5,5,9,3,7,9,11,7,8,12,13,10,12,11,25,17,20,17,12,19,9,13,7,22,200,
352012,,山口県,下関市,2021-03-31,本庁_東神田町,231,114,117,2,3,0,1,2,0,3,4,2,5,4,2,6,2,9,5,9,3,6,5,8,10,8,3,6,9,8,14,17,18,8,12,6,9,10,12,147,
352012,,山口県,下関市,2021-03-31,本庁_西神田町,176,85,91,6,1,1,3,2,1,0,1,3,2,4,8,6,3,2,5,7,1,7,4,3,6,2,4,6,8,9,11,13,11,4,9,6,9,4,4,105,
352012,,山口県,下関市,2021-03-31,本庁_山手町,345,172,173,5,2,4,2,6,2,3,5,3,5,7,3,7,4,6,10,14,5,14,5,7,6,9,6,12,9,12,23,23,21,13,21,12,25,15,19,221,
352012,,山口県,下関市,2021-03-31,本庁_中央町,291,134,157,4,1,6,2,6,2,4,4,7,4,2,4,6,1,6,5,5,7,5,6,9,12,7,11,8,13,15,16,19,26,14,15,4,11,7,17,183,
352012,,山口県,下関市,2021-03-31,本庁_元町,363,171,192,2,7,5,1,7,2,7,6,5,10,14,15,15,5,5,5,8,17,17,13,13,13,14,14,23,11,3,11,15,20,8,9,8,16,2,17,222,
352012,,山口県,下関市,2021-03-31,本庁_向山町,336,153,183,0,2,7,4,8,5,6,8,6,5,3,4,7,6,4,6,5,11,9,10,12,8,11,8,15,14,13,13,14,18,7,22,18,16,8,23,187,
352012,,山口県,下関市,2021-03-31,本庁_東向山町,438,208,230,5,1,9,4,2,8,8,3,5,11,8,9,8,7,17,13,10,4,12,13,10,11,12,14,14,12,25,30,26,17,13,26,12,11,12,36,271,
352012,,山口県,下関市,2021-03-31,本庁_栄町,494,198,296,5,6,5,10,6,13,10,9,14,12,8,6,8,12,9,4,10,17,7,17,12,24,17,29,17,22,20,21,19,33,11,17,9,20,11,24,262,
352012,,山口県,下関市,2021-03-31,本庁_向洋町一丁目,157,67,90,1,4,2,1,1,2,6,4,6,5,3,1,0,1,5,8,5,4,4,2,4,7,8,7,7,9,5,4,4,7,0,5,3,5,3,14,80,
352012,,山口県,下関市,2021-03-31,本庁_向洋町二丁目,251,117,134,4,1,7,2,1,4,4,4,2,5,7,4,2,2,2,6,7,6,5,6,6,11,12,10,11,6,12,8,16,24,10,10,7,11,2,14,144,
352012,,山口県,下関市,2021-03-31,本庁_向洋町三丁目,421,187,234,7,9,4,7,4,12,6,8,7,8,5,7,10,8,5,8,9,9,15,13,12,20,17,9,16,18,17,18,25,22,8,18,8,17,12,23,223,
352012,,山口県,下関市,2021-03-31,本庁_羽山町,591,269,322,5,5,7,8,12,6,3,13,16,8,18,7,11,10,6,7,13,12,22,19,22,20,22,21,21,27,15,24,23,43,17,26,12,32,24,34,338,
352012,,山口県,下関市,2021-03-31,本庁_後田町一丁目,304,149,155,7,4,8,4,9,4,3,4,12,4,11,7,4,7,7,2,7,9,13,11,5,14,10,6,6,10,7,7,12,20,10,16,12,9,6,17,167,
352012,,山口県,下関市,2021-03-31,本庁_後田町二丁目,273,124,149,2,3,5,3,8,5,4,7,5,6,2,2,4,5,6,10,11,5,10,9,6,8,8,8,6,8,10,9,17,19,7,11,6,10,7,21,144,
352012,,山口県,下関市,2021-03-31,本庁_後田町三丁目,510,225,285,15,14,15,9,8,14,7,12,11,9,3,11,9,14,16,18,18,15,14,18,15,14,12,16,17,20,13,13,16,23,13,22,15,14,8,29,257,
352012,,山口県,下関市,2021-03-31,本庁_後田町四丁目,905,414,491,16,13,20,12,10,15,13,25,18,20,24,20,15,21,25,18,19,22,31,26,32,36,30,32,29,38,26,40,31,39,27,25,21,38,27,51,481,
352012,,山口県,下関市,2021-03-31,本庁_後田町五丁目,1019,431,588,9,13,14,17,26,29,21,37,33,25,17,17,17,10,19,31,27,32,33,38,38,44,20,38,28,33,33,36,40,57,19,34,15,40,22,57,518,
352012,,山口県,下関市,2021-03-31,本庁_石神町,414,199,215,5,3,11,4,10,9,7,6,14,8,4,3,5,4,7,5,7,11,12,7,14,18,11,12,10,12,15,22,15,17,13,23,18,25,21,26,207,
352012,,山口県,下関市,2021-03-31,本庁_幡生町一丁目,149,73,76,1,5,1,6,12,2,8,6,1,0,3,2,2,2,3,2,1,4,7,2,1,6,5,4,1,3,2,2,6,6,6,7,7,8,6,9,93,
352012,,山口県,下関市,2021-03-31,本庁_幡生町二丁目,748,339,409,9,6,20,18,12,20,14,13,5,17,13,15,25,15,25,26,26,24,25,21,11,18,22,20,21,28,21,26,30,49,25,27,12,21,23,45,405,
352012,,山口県,下関市,2021-03-31,本庁_幡生本町・幡生新町,1264,581,683,12,16,20,19,35,30,24,32,29,25,18,22,14,21,27,32,39,56,47,39,39,60,48,39,46,42,47,53,47,62,45,49,18,31,26,55,610,
352012,,山口県,下関市,2021-03-31,本庁_幡生宮の下町,1097,503,594,18,12,20,21,24,16,24,32,41,29,23,19,19,21,31,37,27,33,40,36,31,44,42,39,21,42,38,42,34,49,28,36,15,32,27,54,579,
352012,,山口県,下関市,2021-03-31,本庁_生野町一丁目,414,192,222,4,8,7,4,13,4,10,14,8,12,9,11,10,8,10,9,12,8,17,15,15,23,12,13,17,15,12,12,10,18,7,15,8,15,11,18,223,
352012,,山口県,下関市,2021-03-31,本庁_生野町二丁目,1136,543,593,20,24,19,25,22,17,22,25,60,33,29,22,35,28,29,34,33,31,30,36,25,36,36,29,29,31,37,35,43,53,25,42,22,33,27,59,611,
352012,,山口県,下関市,2021-03-31,本庁_宝町,1466,697,769,26,20,27,24,24,31,43,33,42,39,28,30,29,36,43,31,35,36,53,55,58,68,44,45,38,39,55,54,68,81,35,54,26,45,23,48,767,
352012,,山口県,下関市,2021-03-31,本庁_三河町,743,355,388,13,13,12,6,10,19,16,21,16,20,21,18,20,17,16,16,20,30,41,24,22,16,23,23,27,19,25,32,25,42,22,21,14,19,12,32,402,
352012,,山口県,下関市,2021-03-31,本庁_大学町一丁目,197,86,111,1,4,2,1,4,2,5,8,7,16,6,2,2,1,4,3,3,7,15,6,6,4,5,6,1,2,6,12,6,10,6,4,4,9,3,14,133,
352012,,山口県,下関市,2021-03-31,本庁_大学町二丁目,221,99,122,1,3,8,2,4,3,1,2,5,3,3,1,3,0,3,10,4,4,6,4,7,6,4,6,8,9,7,10,7,11,7,13,8,20,13,15,119,
352012,,山口県,下関市,2021-03-31,本庁_大学町三丁目,290,126,164,4,4,8,2,6,3,5,11,7,5,4,5,4,4,5,4,4,10,3,5,10,12,12,3,10,10,10,11,5,8,4,19,9,23,16,25,153,
352012,,山口県,下関市,2021-03-31,本庁_大学町四丁目,649,265,384,9,17,15,14,13,14,23,23,14,20,12,14,10,9,13,20,14,24,16,25,16,24,17,27,17,18,17,24,21,23,13,30,11,25,14,33,344,
352012,,山口県,下関市,2021-03-31,本庁_大学町五丁目,417,204,213,8,5,6,8,7,12,14,4,13,12,8,9,8,5,12,12,9,10,20,19,14,22,17,10,12,14,13,13,16,17,9,11,9,16,9,14,208,
352012,,山口県,下関市,2021-03-31,本庁_山の田北町,1279,456,823,18,19,17,22,21,26,29,33,19,40,13,24,8,19,10,21,10,30,31,57,32,48,23,42,24,37,44,68,61,115,48,97,37,80,11,45,742,
352012,,山口県,下関市,2021-03-31,本庁_山の田東町,1463,672,791,22,9,21,34,41,38,63,53,58,62,32,27,30,24,24,32,33,43,65,64,63,93,52,63,51,46,29,37,37,60,14,29,19,32,18,45,722,
352012,,山口県,下関市,2021-03-31,本庁_山の田本町,1004,466,538,52,43,47,37,19,16,15,17,24,36,17,26,35,50,39,36,33,44,41,36,30,32,23,34,24,27,16,19,14,28,11,21,21,15,5,21,442,
352012,,山口県,下関市,2021-03-31,本庁_山の田中央町,459,197,262,6,10,12,22,11,12,11,13,12,11,5,11,9,9,11,11,8,17,15,18,12,16,11,19,17,21,21,13,15,18,9,8,5,10,7,23,207,
352012,,山口県,下関市,2021-03-31,本庁_山の田南町,568,262,306,7,6,15,10,25,17,15,20,14,19,13,11,7,7,11,14,17,21,30,36,26,24,18,21,8,14,12,16,17,20,11,11,8,13,8,26,248,
352012,,山口県,下関市,2021-03-31,本庁_山の田西町,578,271,307,9,16,22,17,22,17,18,12,18,13,10,13,15,18,17,22,23,26,16,17,18,21,12,18,10,5,12,19,16,13,6,19,14,24,13,17,256,
352012,,山口県,下関市,2021-03-31,本庁_武久町一丁目,2765,1279,1486,55,54,48,53,39,49,54,48,72,64,80,79,85,76,65,74,87,72,100,106,105,126,86,85,72,102,89,88,88,110,55,97,52,91,47,112,1479,
352012,,山口県,下関市,2021-03-31,本庁_武久町二丁目,1414,577,837,10,12,12,19,26,20,23,19,21,20,24,24,17,19,29,30,36,28,42,53,39,41,35,49,35,30,38,50,53,54,45,72,47,90,45,207,869,
352012,,山口県,下関市,2021-03-31,本庁_汐入町,756,335,421,10,6,3,8,8,7,11,7,14,23,17,24,15,15,17,10,18,10,37,25,21,32,21,23,24,23,21,25,35,37,22,40,26,45,15,61,446,
352012,,山口県,下関市,2021-03-31,本庁_金比羅町,544,244,300,11,5,9,10,8,13,12,14,10,14,9,4,7,9,11,10,13,13,19,15,18,12,17,15,15,19,22,23,23,28,15,30,11,21,14,45,286,
352012,,山口県,下関市,2021-03-31,本庁_大坪本町,1137,524,613,14,14,18,16,31,27,21,18,24,18,33,25,19,23,32,29,34,36,43,40,28,41,28,25,37,44,39,54,47,50,25,38,19,55,32,60,585,
352012,,山口県,下関市,2021-03-31,本庁_藤附町,520,238,282,1,4,11,8,13,18,15,17,3,8,9,7,9,3,16,17,19,12,15,27,18,13,8,14,13,21,25,16,16,21,21,19,10,28,16,29,283,
352012,,山口県,下関市,2021-03-31,本庁_大平町,306,140,166,2,2,1,2,5,4,10,6,7,7,13,13,11,5,5,5,6,8,13,5,5,13,9,11,8,7,10,8,13,17,8,17,5,18,9,18,173,
352012,,山口県,下関市,2021-03-31,本庁_筋川町,626,255,371,6,7,1,5,6,6,7,12,14,15,18,19,8,19,7,13,18,11,18,15,15,15,18,30,28,33,26,23,25,38,13,31,13,34,14,45,381,
352012,,山口県,下関市,2021-03-31,本庁_西大坪町,538,233,305,4,2,1,4,11,10,6,12,9,16,9,7,6,1,13,10,10,18,15,16,14,16,12,11,17,24,20,21,33,37,14,19,16,23,23,58,309,
352012,,山口県,下関市,2021-03-31,本庁_南大坪町,307,132,175,3,3,3,1,2,3,6,3,4,5,4,0,2,4,5,8,8,8,9,6,7,8,9,15,16,8,7,16,23,19,6,17,8,24,10,27,180,
352012,,山口県,下関市,2021-03-31,本庁_筋ヶ浜町,267,117,150,2,2,2,3,3,2,5,5,6,8,6,3,6,4,3,5,9,9,8,9,7,9,9,13,4,8,15,9,9,19,10,8,4,14,9,20,148,
352012,,山口県,下関市,2021-03-31,本庁_上新地町一丁目,260,103,157,1,4,1,4,1,5,2,5,7,3,3,9,1,3,8,4,1,4,5,11,13,8,8,8,5,12,11,10,14,18,6,18,6,12,10,19,167,
352012,,山口県,下関市,2021-03-31,本庁_上新地町二丁目,281,138,143,3,1,7,3,4,4,9,3,4,2,4,5,5,2,10,6,8,8,5,10,12,7,7,10,11,6,13,15,12,14,13,22,8,15,3,10,165,
352012,,山口県,下関市,2021-03-31,本庁_上新地町三丁目,245,115,130,0,1,2,1,8,6,6,8,5,8,7,10,6,6,9,7,5,9,8,9,5,7,6,3,7,2,9,12,16,13,8,6,3,9,5,13,156,
352012,,山口県,下関市,2021-03-31,本庁_上新地町四丁目,224,103,121,1,3,2,1,4,2,2,2,4,3,2,2,1,1,7,6,6,2,5,8,5,5,8,5,5,7,9,12,17,14,9,11,11,18,5,19,132,
352012,,山口県,下関市,2021-03-31,本庁_上新地町五丁目,626,289,337,3,4,4,3,14,8,16,11,19,13,10,13,9,7,13,9,15,20,26,35,19,31,27,30,20,24,33,23,20,34,16,19,13,24,12,29,351,
352012,,山口県,下関市,2021-03-31,本庁_新地西町,377,170,207,1,1,1,4,5,2,4,5,8,18,12,14,10,5,14,6,8,7,12,12,14,15,12,16,17,14,12,15,17,15,6,13,8,13,9,32,254,
352012,,山口県,下関市,2021-03-31,本庁_新地町,932,404,528,3,9,10,11,15,11,15,12,23,13,33,19,25,24,18,15,16,18,25,30,38,36,21,50,30,36,33,42,46,64,27,59,12,41,14,38,608,
352012,,山口県,下関市,2021-03-31,本庁_今浦町,228,111,117,1,1,3,2,3,2,4,5,10,5,5,2,5,3,3,4,6,9,13,6,4,8,6,4,5,5,5,8,14,23,10,9,9,8,5,13,133,
352012,,山口県,下関市,2021-03-31,本庁_伊崎町一丁目,234,108,126,2,0,2,4,5,2,2,1,6,2,10,4,5,4,5,4,6,5,8,9,10,4,7,9,13,8,6,12,9,13,2,8,6,11,4,26,154,
352012,,山口県,下関市,2021-03-31,本庁_伊崎町二丁目,275,123,152,2,0,0,4,0,1,3,3,5,4,6,4,4,1,1,3,9,5,5,8,13,15,6,6,11,3,11,15,16,18,12,22,12,14,7,26,171,
352012,,山口県,下関市,2021-03-31,本庁_長門町,525,204,321,4,3,3,6,3,6,3,7,2,3,8,5,8,8,10,9,13,20,10,11,17,16,18,14,16,24,22,37,31,54,12,26,15,32,9,40,348,
