都道府県コード又は市区町村コード,地域コード,都道府県名,市区町村名,調査年月日,地域名,総人口,男性,女性,0-4歳の男性,0-4歳の女性,5-9歳の男性,5-9歳の女性,10-14歳の男性,10-14歳の女性,15-19歳の男性,15-19歳の女性,20-24歳の男性,20-24歳の女性,25-29歳の男性,25-29歳の女性,30-34歳の男性,30-34歳の女性,35-39歳の男性,35-39歳の女性,40-44歳の男性,40-44歳の女性,45-49歳の男性,45-49歳の女性,50-54歳の男性,50-54歳の女性,55-59歳の男性,55-59歳の女性,60-64歳の男性,60-64歳の女性,65-69歳の男性,65-69歳の女性,70-74歳の男性,70-74歳の女性,75-79歳の男性,75-79歳の女性,80-84歳の男性,80-84歳の女性,85歳以上の男性,85歳以上の女性,世帯数,備考
352136,,山口県,美祢市,,大嶺町,6831,3240,3591,72,70,97,89,142,133,179,157,132,154,133,124,119,106,154,126,199,189,188,221,252,240,238,239,240,275,249,248,300,315,246,302,155,270,145,333,3388,
352136,,山口県,美祢市,,伊佐町,2708,1298,1410,29,11,33,44,46,34,47,36,63,53,50,36,54,38,56,41,62,64,86,74,92,79,81,88,96,112,105,120,130,153,114,142,76,124,78,161,1346,
352136,,山口県,美祢市,,豊田前町,780,372,408,14,7,9,8,6,9,4,24,12,16,11,16,18,23,11,15,26,17,28,20,28,23,27,20,22,25,31,33,40,40,47,37,14,25,24,50,434,
352136,,山口県,美祢市,,於福町,1244,545,699,4,4,8,9,17,9,15,17,12,22,16,12,11,16,19,14,26,27,33,33,32,40,42,50,43,46,60,71,77,71,58,88,46,58,26,112,689,
352136,,山口県,美祢市,,東厚保町,652,307,345,8,3,7,5,5,5,8,6,6,12,8,5,14,11,10,3,9,11,17,13,24,17,16,21,20,22,20,34,40,40,44,40,27,42,24,55,318,
352136,,山口県,美祢市,,西厚保町,783,363,420,3,3,7,14,14,11,20,14,5,10,4,6,11,9,16,9,22,17,20,24,17,17,21,22,26,29,34,44,52,50,41,46,27,33,23,62,374,
352136,,山口県,美祢市,,美東町,4139,1973,2166,25,28,53,27,81,71,83,83,72,67,61,43,41,37,65,51,74,89,133,129,156,134,145,134,123,123,169,174,228,253,210,230,126,190,128,303,1977,
352136,,山口県,美祢市,,秋芳町,3855,1815,2040,32,18,33,28,53,42,55,55,47,37,49,38,63,42,70,55,85,76,104,80,146,122,121,118,141,140,144,192,237,255,194,240,118,183,123,319,1932,
