都道府県コード又は市区町村コード,地域コード,都道府県名,市区町村名,調査年月日,地域名,総人口,男性,女性,0-4歳の男性,0-4歳の女性,5-9歳の男性,5-9歳の女性,10-14歳の男性,10-14歳の女性,15-19歳の男性,15-19歳の女性,20-24歳の男性,20-24歳の女性,25-29歳の男性,25-29歳の女性,30-34歳の男性,30-34歳の女性,35-39歳の男性,35-39歳の女性,40-44歳の男性,40-44歳の女性,45-49歳の男性,45-49歳の女性,50-54歳の男性,50-54歳の女性,55-59歳の男性,55-59歳の女性,60-64歳の男性,60-64歳の女性,65-69歳の男性,65-69歳の女性,70-74歳の男性,70-74歳の女性,75-79歳の男性,75-79歳の女性,80-84歳の男性,80-84歳の女性,85歳以上の男性,85歳以上の女性,世帯数,備考
352136,,山口県,美祢市,,大嶺町,7233,3434,3799,85,78,115,106,173,151,183,183,138,176,158,131,137,111,177,152,213,199,217,245,251,249,236,260,248,247,273,289,337,337,191,299,160,247,142,339,3464,
352136,,山口県,美祢市,,伊佐町,2894,1391,1503,41,29,37,40,47,33,53,50,64,54,54,43,61,35,69,56,65,63,96,86,84,82,94,92,92,111,121,146,149,158,100,123,84,130,80,172,1398,
352136,,山口県,美祢市,,豊田前町,855,407,448,12,15,9,7,8,19,9,13,8,21,22,25,20,20,24,23,25,18,22,20,28,23,28,20,32,33,34,39,54,44,29,30,13,26,30,52,464,
352136,,山口県,美祢市,,於福町,1334,587,747,5,3,11,9,15,12,16,18,23,17,15,17,10,14,24,19,32,31,31,33,36,45,43,53,49,44,64,74,79,83,58,85,34,57,42,133,716,
352136,,山口県,美祢市,,東厚保町,678,319,359,6,5,7,3,5,6,8,10,9,9,11,5,11,7,6,6,12,12,19,12,21,15,16,27,22,24,26,31,48,55,44,42,18,33,30,57,324,
352136,,山口県,美祢市,,西厚保町,839,395,444,5,4,3,11,26,16,22,15,8,7,8,12,13,4,15,13,23,16,25,27,17,22,18,23,33,33,42,52,59,52,26,39,24,32,28,66,383,
352136,,山口県,美祢市,,美東町,4374,2073,2301,34,31,69,32,82,96,92,81,76,81,55,40,56,52,65,68,98,105,158,134,147,131,125,132,157,136,176,202,261,267,169,215,120,165,133,333,2018,
352136,,山口県,美祢市,,秋芳町,4118,1939,2179,31,15,50,42,55,47,57,46,52,57,62,35,75,47,77,70,98,82,121,98,135,119,142,130,130,160,172,200,269,288,160,202,124,200,129,341,2013,
