都道府県コード又は市区町村コード,地域コード,都道府県名,市区町村名,調査年月日,地域名,総人口,男性,女性,0-4歳の男性,0-4歳の女性,5-9歳の男性,5-9歳の女性,10-14歳の男性,10-14歳の女性,15-19歳の男性,15-19歳の女性,20-24歳の男性,20-24歳の女性,25-29歳の男性,25-29歳の女性,30-34歳の男性,30-34歳の女性,35-39歳の男性,35-39歳の女性,40-44歳の男性,40-44歳の女性,45-49歳の男性,45-49歳の女性,50-54歳の男性,50-54歳の女性,55-59歳の男性,55-59歳の女性,60-64歳の男性,60-64歳の女性,65-69歳の男性,65-69歳の女性,70-74歳の男性,70-74歳の女性,75-79歳の男性,75-79歳の女性,80-84歳の男性,80-84歳の女性,85歳以上の男性,85歳以上の女性,世帯数,備考
353418,,山口県,上関町,2023-10-31,上関,713,343,370,8,3,7,5,11,14,13,9,13,11,9,2,11,9,14,13,14,9,19,14,22,20,23,19,25,27,35,33,52,48,24,39,23,37,20,58,393,
353418,,山口県,上関町,2023-10-31,蒲井,55,17,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,0,1,7,3,5,4,26,49,
353418,,山口県,上関町,2023-10-31,四代,76,42,34,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,0,1,0,2,3,6,6,8,5,12,3,1,3,3,5,5,8,44,
353418,,山口県,上関町,2023-10-31,白井田,154,67,87,0,0,0,0,0,0,1,2,1,1,0,1,2,1,0,0,1,1,3,2,4,2,6,2,4,2,5,4,12,5,5,10,9,14,14,40,112,
353418,,山口県,上関町,2023-10-31,戸津,197,88,109,2,3,2,3,0,4,0,1,0,1,2,0,2,2,3,6,5,1,2,0,2,4,3,6,9,7,11,7,10,16,13,11,13,14,9,23,106,
353418,,山口県,上関町,2023-10-31,室津,790,381,409,10,6,9,11,15,10,7,9,9,5,13,5,14,11,20,14,17,13,23,15,28,17,28,25,33,34,35,32,45,56,28,39,27,39,20,68,437,
353418,,山口県,上関町,2023-10-31,祝島,282,136,146,2,3,2,2,0,0,0,1,2,0,3,1,3,2,2,2,2,2,4,1,7,0,7,5,7,4,16,8,22,16,17,22,16,29,24,48,203,
353418,,山口県,上関町,2023-10-31,八島,19,7,12,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,2,8,14,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
