都道府県コード又は市区町村コード,地域コード,都道府県名,市区町村名,調査年月日,地域名,総人口,男性,女性,0-4歳の男性,0-4歳の女性,5-9歳の男性,5-9歳の女性,10-14歳の男性,10-14歳の女性,15-19歳の男性,15-19歳の女性,20-24歳の男性,20-24歳の女性,25-29歳の男性,25-29歳の女性,30-34歳の男性,30-34歳の女性,35-39歳の男性,35-39歳の女性,40-44歳の男性,40-44歳の女性,45-49歳の男性,45-49歳の女性,50-54歳の男性,50-54歳の女性,55-59歳の男性,55-59歳の女性,60-64歳の男性,60-64歳の女性,65-69歳の男性,65-69歳の女性,70-74歳の男性,70-74歳の女性,75-79歳の男性,75-79歳の女性,80-84歳の男性,80-84歳の女性,85歳以上の男性,85歳以上の女性,世帯数,備考
352136,,山口県,美祢市,,大嶺町,7534,3586,3948,92,89,131,126,193,182,173,185,183,177,149,133,156,136,204,178,212,215,247,239,232,240,257,279,256,241,299,317,318,346,193,292,157,251,134,322,3479,
352136,,山口県,美祢市,,伊佐町,3020,1433,1587,40,42,41,40,53,37,65,68,56,51,67,45,55,36,68,64,79,66,99,80,87,96,97,99,93,118,133,158,144,147,104,133,76,126,76,181,1398,
352136,,山口県,美祢市,,豊田前町,904,431,473,14,15,10,13,6,12,6,18,14,25,25,30,20,23,32,24,24,22,24,19,25,16,34,30,30,33,42,45,55,38,28,27,17,41,25,42,475,
352136,,山口県,美祢市,,於福町,1416,615,801,8,6,13,14,13,14,19,19,20,17,17,19,17,13,28,27,36,35,26,37,35,46,45,48,58,67,80,77,79,86,47,74,38,67,36,135,731,
352136,,山口県,美祢市,,東厚保町,707,332,375,6,4,5,3,4,6,14,15,8,6,14,10,7,3,7,10,16,9,21,17,16,20,23,17,21,33,37,40,54,49,31,41,16,40,32,52,329,
352136,,山口県,美祢市,,西厚保町,886,409,477,6,7,11,15,24,17,21,15,7,10,12,7,17,12,16,17,24,22,18,26,22,23,22,24,36,43,42,52,55,49,27,34,20,34,29,70,392,
352136,,山口県,美祢市,,美東町,4603,2200,2403,47,26,74,63,92,89,84,100,98,84,66,47,66,56,76,74,122,129,163,129,130,128,126,125,176,169,209,222,262,260,155,217,120,160,134,325,2038,
352136,,山口県,美祢市,,秋芳町,4385,2042,2343,35,23,48,47,68,58,60,58,66,68,74,51,66,59,82,74,110,87,139,109,123,125,140,144,139,165,232,248,253,279,155,198,126,212,126,338,2065,
