都道府県コード又は市区町村コード,地域コード,都道府県名,市区町村名,調査年月日,地域名,総人口,男性,女性,0-4歳の男性,0-4歳の女性,5-9歳の男性,5-9歳の女性,10-14歳の男性,10-14歳の女性,15-19歳の男性,15-19歳の女性,20-24歳の男性,20-24歳の女性,25-29歳の男性,25-29歳の女性,30-34歳の男性,30-34歳の女性,35-39歳の男性,35-39歳の女性,40-44歳の男性,40-44歳の女性,45-49歳の男性,45-49歳の女性,50-54歳の男性,50-54歳の女性,55-59歳の男性,55-59歳の女性,60-64歳の男性,60-64歳の女性,65-69歳の男性,65-69歳の女性,70-74歳の男性,70-74歳の女性,75-79歳の男性,75-79歳の女性,80-84歳の男性,80-84歳の女性,85歳以上の男性,85歳以上の女性,世帯数,備考
352012,,山口県,下関市,2019-09-30,本庁_丸山町二丁目,240,96,144,3,1,1,3,3,1,1,6,1,2,1,4,2,6,10,6,4,3,7,5,6,8,9,11,5,10,13,16,7,9,8,15,9,19,6,19,146,
352012,,山口県,下関市,2019-09-30,本庁_丸山町三丁目,404,198,206,2,5,0,2,5,3,11,5,19,2,10,8,9,9,6,4,20,16,16,9,9,12,17,12,8,14,16,23,22,24,12,20,4,18,12,20,250,
352012,,山口県,下関市,2019-09-30,本庁_丸山町四丁目,537,240,297,5,9,5,5,5,5,10,5,5,10,7,6,8,9,11,12,14,7,14,18,15,15,24,26,24,25,21,22,25,38,24,28,10,22,13,35,306,
352012,,山口県,下関市,2019-09-30,本庁_丸山町五丁目,246,109,137,1,0,1,3,3,3,3,2,0,0,2,2,4,8,4,4,6,3,6,4,4,6,6,9,15,15,10,9,19,17,9,11,7,17,9,24,159,
352012,,山口県,下関市,2019-09-30,本庁_春日町,359,155,204,4,3,3,6,5,9,8,8,2,7,6,3,5,4,8,9,14,9,15,12,6,15,7,15,19,13,18,22,15,23,9,18,5,11,6,17,223,
352012,,山口県,下関市,2019-09-30,本庁_関西町,373,171,202,2,4,4,5,2,4,2,5,7,7,14,15,15,6,10,12,4,4,8,8,12,11,13,16,12,13,16,18,21,19,9,12,8,20,12,23,229,
352012,,山口県,下関市,2019-09-30,本庁_関西本町,134,62,72,3,3,1,0,3,4,1,1,1,0,3,0,3,3,6,2,0,0,1,7,4,4,3,6,5,3,11,6,3,6,5,9,4,10,5,8,77,
352012,,山口県,下関市,2019-09-30,本庁_長崎本町,115,54,61,0,0,0,0,0,1,2,0,4,3,7,2,0,1,5,2,2,2,3,4,2,5,6,4,3,3,8,5,4,8,4,8,3,5,1,8,64,
352012,,山口県,下関市,2019-09-30,本庁_長崎新町,421,176,245,2,2,5,3,4,5,6,2,5,2,3,4,3,4,8,6,7,11,15,10,12,12,9,11,15,15,20,31,18,30,13,29,16,32,15,36,264,
352012,,山口県,下関市,2019-09-30,本庁_長崎中央町,100,46,54,0,0,1,0,0,1,2,1,1,0,1,1,0,1,0,0,2,2,3,4,2,3,1,3,3,2,7,5,4,8,11,13,4,5,4,5,66,
352012,,山口県,下関市,2019-09-30,本庁_笹山町,160,73,87,1,0,1,2,0,1,4,1,5,3,2,1,2,2,4,0,4,4,3,4,4,3,3,4,6,7,6,7,13,9,4,8,7,12,4,19,109,
352012,,山口県,下関市,2019-09-30,本庁_上条町,141,67,74,0,0,0,1,1,0,1,0,2,2,3,1,4,0,1,2,6,0,5,3,3,5,2,3,6,4,7,14,10,11,9,8,6,13,1,7,90,
352012,,山口県,下関市,2019-09-30,本庁_長崎町一丁目,414,183,231,4,0,3,1,5,2,3,2,6,11,14,9,6,1,5,4,13,10,9,4,9,13,11,11,10,12,23,33,26,29,16,31,8,30,12,28,275,
352012,,山口県,下関市,2019-09-30,本庁_桜山町,162,72,90,1,2,0,3,4,2,5,4,4,3,3,3,1,0,4,2,2,6,5,4,8,7,3,3,5,8,5,7,9,9,8,10,1,10,4,7,88,
352012,,山口県,下関市,2019-09-30,本庁_神田町一丁目,385,192,193,8,4,2,5,6,4,4,8,8,6,6,4,10,10,8,9,6,4,21,11,14,13,12,11,17,18,17,15,17,21,17,25,11,12,8,13,218,
352012,,山口県,下関市,2019-09-30,本庁_神田町二丁目,367,169,198,2,2,1,4,2,1,6,11,6,11,10,6,4,6,10,7,5,12,14,6,10,11,14,13,21,14,21,17,18,15,14,23,10,11,1,28,219,
352012,,山口県,下関市,2019-09-30,本庁_東神田町,246,119,127,2,3,1,1,1,2,3,7,5,1,5,2,4,4,8,4,8,5,8,6,13,8,8,6,10,8,7,19,14,17,7,12,8,11,7,11,157,
352012,,山口県,下関市,2019-09-30,本庁_西神田町,189,90,99,5,3,3,2,0,3,1,2,1,1,4,6,6,1,5,6,3,3,7,3,4,8,3,8,8,9,12,10,12,11,5,9,8,9,3,5,105,
352012,,山口県,下関市,2019-09-30,本庁_山手町,352,171,181,5,3,3,1,5,2,1,3,4,1,5,4,10,9,7,7,10,3,10,10,10,6,9,5,9,16,18,22,21,20,17,24,14,21,13,24,219,
352012,,山口県,下関市,2019-09-30,本庁_中央町,290,137,153,2,2,8,1,4,1,8,5,4,4,3,2,6,2,6,6,4,7,7,6,9,11,7,11,10,14,15,20,22,22,10,15,7,10,5,14,181,
352012,,山口県,下関市,2019-09-30,本庁_元町,357,164,193,1,3,5,1,6,5,4,10,10,12,20,13,8,8,6,9,12,13,14,14,10,11,10,11,19,13,7,14,12,16,10,12,7,13,3,15,221,
352012,,山口県,下関市,2019-09-30,本庁_向山町,342,154,188,0,2,9,5,4,4,7,9,4,7,4,7,5,3,7,12,4,8,10,8,12,8,11,9,16,14,14,17,15,13,13,26,13,14,6,22,191,
352012,,山口県,下関市,2019-09-30,本庁_東向山町,471,226,245,5,3,8,5,5,5,5,5,5,14,10,9,13,10,16,9,10,11,15,10,9,13,13,9,21,16,27,30,18,14,22,24,11,15,13,43,290,
352012,,山口県,下関市,2019-09-30,本庁_栄町,498,200,298,3,10,8,8,5,11,11,10,14,11,4,7,10,13,9,9,9,17,13,21,10,23,18,21,17,25,22,26,20,26,9,17,8,19,10,24,258,
352012,,山口県,下関市,2019-09-30,本庁_向洋町一丁目,173,67,106,0,3,4,1,0,5,7,6,4,12,3,5,3,2,5,8,4,4,4,3,3,7,10,8,5,4,7,8,2,4,1,9,3,6,2,11,93,
352012,,山口県,下関市,2019-09-30,本庁_向洋町二丁目,263,119,144,4,2,4,4,3,3,3,5,1,5,7,5,1,5,5,3,8,4,4,7,12,10,9,10,11,9,14,16,16,22,8,10,5,10,4,14,147,
352012,,山口県,下関市,2019-09-30,本庁_向洋町三丁目,444,193,251,4,4,5,9,7,10,6,11,9,10,6,9,9,8,6,8,8,11,15,17,17,18,17,13,12,18,25,31,17,13,8,21,12,20,10,20,230,
352012,,山口県,下関市,2019-09-30,本庁_羽山町,592,267,325,4,8,8,3,8,9,8,10,15,10,17,7,12,13,7,5,15,12,19,18,22,19,21,25,21,23,22,35,18,39,17,28,17,31,16,30,340,
352012,,山口県,下関市,2019-09-30,本庁_後田町一丁目,282,140,142,4,3,3,4,7,3,4,0,8,4,10,3,6,5,5,4,8,7,11,12,11,13,8,7,6,6,10,11,8,21,12,13,15,12,4,14,165,
352012,,山口県,下関市,2019-09-30,本庁_後田町二丁目,278,124,154,5,1,4,5,6,4,5,8,2,3,3,5,5,6,6,11,12,4,9,9,7,5,6,7,7,9,15,12,11,20,10,14,6,13,5,18,151,
352012,,山口県,下関市,2019-09-30,本庁_後田町三丁目,462,202,260,6,11,7,7,8,12,10,10,9,9,4,6,5,10,18,16,13,15,14,18,15,13,14,13,14,24,15,12,14,27,16,16,11,12,9,29,244,
352012,,山口県,下関市,2019-09-30,本庁_後田町四丁目,939,423,516,25,13,14,17,11,15,18,25,20,21,26,22,24,22,21,24,21,23,30,31,25,36,34,35,33,41,22,31,34,42,25,33,17,32,23,53,492,
352012,,山口県,下関市,2019-09-30,本庁_後田町五丁目,1065,451,614,11,10,20,26,24,31,27,37,35,28,10,16,15,14,26,36,35,33,28,50,36,41,27,33,28,35,31,47,43,46,16,45,21,41,18,45,533,
352012,,山口県,下関市,2019-09-30,本庁_石神町,429,209,220,5,3,4,3,10,9,9,4,16,6,3,6,3,3,8,7,8,10,17,8,16,16,10,9,13,21,14,16,17,24,14,21,17,34,25,20,225,
352012,,山口県,下関市,2019-09-30,本庁_幡生町一丁目,164,78,86,2,5,6,5,9,5,5,9,3,0,0,2,4,2,4,4,5,4,5,5,3,6,4,1,1,4,3,3,7,6,6,10,6,7,5,8,101,
352012,,山口県,下関市,2019-09-30,本庁_幡生町二丁目,720,331,389,11,6,16,15,11,19,9,10,9,12,12,7,17,11,26,33,22,16,23,24,15,18,27,21,21,24,29,36,26,40,25,21,11,33,21,43,393,
352012,,山口県,下関市,2019-09-30,本庁_幡生本町・幡生新町,1300,597,703,16,18,24,22,31,27,27,40,26,27,19,26,12,24,29,40,38,51,49,44,49,50,48,43,46,47,49,53,49,58,42,49,24,36,19,48,610,
352012,,山口県,下関市,2019-09-30,本庁_幡生宮の下町,1146,528,618,22,18,24,20,24,19,26,32,46,35,29,27,28,24,25,39,29,32,42,42,37,36,31,38,28,53,40,35,32,41,23,43,21,33,21,51,590,
352012,,山口県,下関市,2019-09-30,本庁_生野町一丁目,421,191,230,5,7,9,5,11,11,8,13,9,9,12,14,9,10,6,8,19,12,13,17,15,22,13,12,18,14,9,12,9,19,9,18,5,12,12,15,219,
352012,,山口県,下関市,2019-09-30,本庁_生野町二丁目,1094,528,566,22,21,15,19,22,14,30,23,49,30,30,17,20,32,32,27,33,34,26,33,31,35,29,25,29,34,43,42,43,56,27,41,19,37,28,46,584,
352012,,山口県,下関市,2019-09-30,本庁_宝町,1547,723,824,32,30,31,28,32,39,56,35,41,46,27,39,31,37,35,42,44,39,59,69,58,60,39,37,37,51,69,63,53,70,39,52,23,41,17,46,785,
352012,,山口県,下関市,2019-09-30,本庁_三河町,773,371,402,12,8,12,16,9,15,13,23,23,20,25,19,19,16,17,22,30,26,33,23,26,25,20,20,27,21,33,35,25,34,20,24,16,24,11,31,416,
352012,,山口県,下関市,2019-09-30,本庁_大学町一丁目,187,90,97,1,0,3,0,3,4,4,10,12,9,5,1,3,2,4,1,9,7,11,6,4,3,4,5,0,5,8,9,7,10,4,4,5,8,3,13,128,
352012,,山口県,下関市,2019-09-30,本庁_大学町二丁目,226,101,125,4,4,3,1,2,2,3,5,4,3,4,2,2,4,2,4,3,7,11,3,4,6,5,7,10,10,5,10,9,7,8,19,11,17,11,14,123,
352012,,山口県,下関市,2019-09-30,本庁_大学町三丁目,295,130,165,5,5,7,2,6,5,6,10,7,6,4,2,5,4,4,6,5,10,8,4,11,11,7,4,11,11,9,11,6,8,5,22,14,23,10,21,155,
352012,,山口県,下関市,2019-09-30,本庁_大学町四丁目,637,261,376,8,11,10,13,16,16,22,26,21,17,9,10,11,12,13,23,10,13,18,29,17,32,17,22,16,18,20,23,12,24,16,28,14,22,11,37,336,
352012,,山口県,下関市,2019-09-30,本庁_大学町五丁目,426,207,219,7,8,8,8,7,10,14,4,11,14,13,6,8,10,12,11,14,12,13,20,15,15,17,15,14,15,9,11,17,18,10,16,11,10,7,16,214,
352012,,山口県,下関市,2019-09-30,本庁_山の田北町,1326,494,832,20,19,23,20,22,23,39,44,21,40,12,18,11,21,11,25,19,38,38,66,29,56,25,32,25,41,49,79,50,93,59,115,31,64,10,38,740,
352012,,山口県,下関市,2019-09-30,本庁_山の田東町,1496,679,817,25,12,25,28,56,43,63,65,50,62,25,24,26,25,21,38,50,54,69,74,58,93,53,51,45,45,34,46,32,53,16,29,16,31,15,44,711,
352012,,山口県,下関市,2019-09-30,本庁_山の田本町,911,413,498,39,36,34,25,10,14,24,22,25,36,24,35,26,36,33,28,31,35,32,38,23,30,24,35,22,23,19,24,12,27,13,18,18,20,4,16,415,
352012,,山口県,下関市,2019-09-30,本庁_山の田中央町,454,195,259,8,15,9,18,9,11,15,11,10,12,4,10,8,7,10,13,12,16,17,16,4,15,18,20,21,22,14,12,14,16,8,9,7,13,7,23,203,
352012,,山口県,下関市,2019-09-30,本庁_山の田南町,620,281,339,7,10,25,12,18,22,15,21,20,19,11,12,6,7,17,22,25,31,27,29,19,22,17,21,10,15,17,21,17,21,12,11,8,20,10,23,262,
352012,,山口県,下関市,2019-09-30,本庁_山の田西町,571,277,294,14,13,21,15,22,19,20,7,10,14,7,11,15,20,27,20,23,22,13,14,19,25,8,12,11,13,17,20,16,11,10,22,10,20,14,16,254,
352012,,山口県,下関市,2019-09-30,本庁_武久町一丁目,2775,1300,1475,60,55,44,46,42,51,64,47,73,67,83,86,84,82,71,69,93,83,99,113,92,116,88,74,73,90,99,109,78,87,65,119,52,88,40,93,1462,
352012,,山口県,下関市,2019-09-30,本庁_武久町二丁目,1488,621,867,14,15,13,18,28,19,24,18,24,23,27,25,11,21,38,38,43,36,44,47,31,44,44,35,33,44,42,50,45,50,63,83,44,107,53,194,906,
352012,,山口県,下関市,2019-09-30,本庁_汐入町,779,347,432,12,10,7,9,7,6,16,11,6,24,23,18,18,15,15,11,23,13,31,27,21,29,18,25,29,23,20,24,35,35,24,42,23,45,19,65,454,
352012,,山口県,下関市,2019-09-30,本庁_金比羅町,564,250,314,10,9,9,12,7,14,18,14,11,11,6,2,8,11,9,12,17,15,21,16,18,11,18,21,13,14,21,24,27,27,15,33,12,27,10,41,300,
352012,,山口県,下関市,2019-09-30,本庁_大坪本町,1180,554,626,16,18,19,23,30,25,20,13,31,30,34,17,20,28,36,34,44,30,37,42,31,38,32,33,37,44,43,48,44,50,31,45,21,51,28,57,595,
352012,,山口県,下関市,2019-09-30,本庁_藤附町,528,246,282,4,2,7,12,13,16,16,14,7,8,9,4,7,8,15,11,19,17,20,31,13,10,11,17,15,22,26,18,15,17,18,25,13,26,18,24,282,
352012,,山口県,下関市,2019-09-30,本庁_大平町,313,146,167,2,3,2,3,6,4,8,5,7,7,14,12,8,2,4,6,7,10,13,6,8,15,6,8,8,9,11,11,15,13,10,17,7,19,10,17,175,
352012,,山口県,下関市,2019-09-30,本庁_筋川町,705,285,420,6,5,1,8,13,10,12,17,12,24,17,21,11,20,11,10,16,13,21,20,26,28,21,34,25,32,30,25,23,41,19,31,14,32,7,49,408,
352012,,山口県,下関市,2019-09-30,本庁_西大坪町,551,239,312,4,2,3,8,10,8,4,12,13,14,9,9,10,4,9,10,12,18,12,14,13,16,17,13,19,25,24,28,30,29,13,23,15,23,22,56,313,
352012,,山口県,下関市,2019-09-30,本庁_南大坪町,319,138,181,2,2,2,2,4,2,6,5,4,3,2,0,4,7,7,10,9,5,9,10,8,9,11,13,12,13,14,12,17,23,7,24,11,15,9,26,185,
352012,,山口県,下関市,2019-09-30,本庁_筋ヶ浜町,266,115,151,3,1,4,4,2,1,6,8,3,8,6,1,4,5,6,5,8,10,6,9,8,9,6,16,13,6,8,14,11,12,11,14,2,10,8,18,142,
352012,,山口県,下関市,2019-09-30,本庁_上新地町一丁目,270,107,163,0,3,1,6,2,4,1,4,6,4,4,3,3,6,6,3,4,4,4,11,14,7,7,14,10,6,12,19,10,18,10,18,6,15,7,18,175,
352012,,山口県,下関市,2019-09-30,本庁_上新地町二丁目,297,141,156,5,3,6,4,6,2,6,3,3,2,7,6,4,4,5,5,7,10,7,11,11,5,9,11,11,7,14,16,16,15,12,26,8,16,4,10,174,
352012,,山口県,下関市,2019-09-30,本庁_上新地町三丁目,241,120,121,0,1,4,2,9,4,4,5,8,7,9,7,5,9,9,7,7,9,5,7,4,4,7,3,9,4,13,11,12,13,8,5,3,12,4,11,152,
352012,,山口県,下関市,2019-09-30,本庁_上新地町四丁目,246,113,133,2,2,4,0,1,3,4,3,5,3,2,2,2,2,5,4,6,5,6,7,9,5,6,7,6,8,12,18,15,13,13,15,9,19,6,17,144,
352012,,山口県,下関市,2019-09-30,本庁_上新地町五丁目,645,301,344,7,4,8,5,13,6,20,14,17,10,10,14,8,8,15,17,19,20,31,36,21,30,27,24,25,24,22,25,18,29,21,26,10,24,9,28,353,
352012,,山口県,下関市,2019-09-30,本庁_新地西町,426,187,239,5,4,2,4,6,2,2,6,9,24,12,22,12,6,15,10,7,7,19,15,10,15,12,16,17,17,15,11,15,17,11,15,7,20,11,28,292,
352012,,山口県,下関市,2019-09-30,本庁_新地町,965,411,554,6,13,9,9,17,12,19,16,18,24,26,15,30,24,20,17,17,22,35,35,27,48,27,50,31,31,38,44,38,63,25,56,15,41,13,34,598,
352012,,山口県,下関市,2019-09-30,本庁_今浦町,270,139,131,1,1,3,1,4,3,12,8,18,5,5,5,7,3,6,3,11,11,9,8,3,5,8,3,6,6,5,21,14,15,14,10,9,10,4,13,167,
352012,,山口県,下関市,2019-09-30,本庁_伊崎町一丁目,226,106,120,1,0,2,2,3,2,1,0,5,3,11,3,3,4,4,2,9,6,7,6,8,4,11,10,8,10,8,12,10,11,5,9,5,11,5,25,149,
352012,,山口県,下関市,2019-09-30,本庁_伊崎町二丁目,297,140,157,1,3,1,2,0,2,4,3,8,4,6,3,4,2,3,4,8,8,8,8,15,13,5,4,15,4,10,20,19,17,12,24,10,15,11,21,179,
352012,,山口県,下関市,2019-09-30,本庁_長門町,533,211,322,3,4,3,3,2,6,2,7,6,8,12,11,7,7,14,7,17,18,12,13,13,14,21,12,14,30,28,35,25,45,10,31,12,32,10,39,367,
