都道府県コード又は市区町村コード,地域コード,都道府県名,市区町村名,調査年月日,地域名,総人口,男性,女性,0-4歳の男性,0-4歳の女性,5-9歳の男性,5-9歳の女性,10-14歳の男性,10-14歳の女性,15-19歳の男性,15-19歳の女性,20-24歳の男性,20-24歳の女性,25-29歳の男性,25-29歳の女性,30-34歳の男性,30-34歳の女性,35-39歳の男性,35-39歳の女性,40-44歳の男性,40-44歳の女性,45-49歳の男性,45-49歳の女性,50-54歳の男性,50-54歳の女性,55-59歳の男性,55-59歳の女性,60-64歳の男性,60-64歳の女性,65-69歳の男性,65-69歳の女性,70-74歳の男性,70-74歳の女性,75-79歳の男性,75-79歳の女性,80-84歳の男性,80-84歳の女性,85歳以上の男性,85歳以上の女性,世帯数,備考
352012,,山口県,下関市,2020-03-31,本庁_椋野町二丁目,315,171,144,14,12,5,4,3,4,8,4,18,9,12,8,15,11,3,8,15,11,9,10,12,7,9,10,11,9,9,9,8,6,5,7,9,4,6,11,178,
352012,,山口県,下関市,2020-03-31,本庁_椋野町三丁目・大字椋野・卸新町,636,296,340,19,15,14,12,9,5,7,14,25,19,20,30,36,17,10,22,17,22,22,32,17,21,23,22,20,26,27,23,8,21,12,12,6,13,4,14,316,
352012,,山口県,下関市,2020-03-31,本庁_山の口町,541,232,309,9,11,21,22,11,25,10,18,15,12,8,11,6,14,15,22,17,18,27,25,16,20,13,11,11,20,10,16,14,17,11,16,7,13,11,18,245,
352012,,山口県,下関市,2020-03-31,本庁_上田中町一丁目,572,250,322,5,2,5,7,14,8,6,20,9,10,10,11,12,9,8,14,16,18,21,19,16,23,20,15,16,14,19,29,29,39,18,34,16,21,10,29,298,
352012,,山口県,下関市,2020-03-31,本庁_上田中町二丁目,868,391,477,7,8,8,14,14,14,30,16,16,16,10,12,6,15,10,14,19,26,35,26,36,41,26,34,30,30,33,36,42,40,27,39,20,36,22,60,456,
352012,,山口県,下関市,2020-03-31,本庁_上田中町三丁目,529,235,294,7,3,5,4,9,9,6,4,11,6,6,10,6,10,11,10,12,15,17,22,16,20,18,20,25,26,34,23,18,27,13,24,9,26,12,35,289,
352012,,山口県,下関市,2020-03-31,本庁_上田中町四丁目,628,280,348,3,5,11,8,12,12,22,13,8,12,5,7,7,5,6,11,23,17,26,20,20,25,11,20,16,29,37,39,25,28,12,34,20,30,16,33,334,
352012,,山口県,下関市,2020-03-31,本庁_上田中町五丁目,361,151,210,3,5,5,5,3,1,7,10,3,6,11,5,8,6,5,6,18,13,6,8,8,12,10,13,9,10,15,25,11,15,9,22,10,15,10,33,201,
352012,,山口県,下関市,2020-03-31,本庁_上田中町六丁目,311,133,178,7,4,7,5,3,4,3,10,7,6,5,3,7,7,4,7,14,11,12,9,6,14,10,11,6,6,9,12,16,23,6,9,7,16,4,21,167,
352012,,山口県,下関市,2020-03-31,本庁_上田中町七丁目,361,161,200,4,7,4,9,11,7,13,9,15,7,9,6,14,8,11,12,7,5,4,16,7,6,9,10,6,13,13,20,15,18,6,8,8,16,5,23,219,
352012,,山口県,下関市,2020-03-31,本庁_上田中町八丁目,868,334,534,6,10,10,16,24,29,37,38,19,21,8,16,13,14,14,19,13,28,22,44,21,40,18,27,24,36,24,27,29,33,23,46,14,51,15,39,468,
352012,,山口県,下関市,2020-03-31,本庁_名池町,339,149,190,10,4,8,10,8,10,8,8,3,4,8,7,9,14,10,12,12,9,12,11,9,14,12,9,7,12,11,17,10,16,5,5,3,10,4,18,161,
352012,,山口県,下関市,2020-03-31,本庁_田中町,500,214,286,5,7,7,8,14,14,7,10,12,9,9,6,7,7,8,12,7,19,22,16,18,21,16,16,13,18,12,20,14,25,17,28,12,21,14,29,260,
352012,,山口県,下関市,2020-03-31,本庁_南部町,851,376,475,7,15,16,21,12,18,19,21,12,19,13,14,18,9,20,17,20,27,32,37,25,36,25,44,34,27,37,37,30,35,17,32,23,33,16,33,465,
352012,,山口県,下関市,2020-03-31,本庁_観音崎町,358,151,207,5,6,5,9,2,12,5,4,4,4,6,9,8,8,13,19,19,17,10,9,12,9,12,10,6,14,13,17,11,18,9,11,5,12,6,19,196,
352012,,山口県,下関市,2020-03-31,本庁_岬之町,328,143,185,3,2,2,3,3,2,2,6,13,10,6,12,14,6,3,2,8,8,8,12,14,15,18,10,8,12,9,17,10,17,8,23,10,11,4,17,223,
352012,,山口県,下関市,2020-03-31,本庁_入江町,283,131,152,8,3,4,5,4,4,2,2,4,8,7,3,4,3,10,11,3,6,9,16,11,8,10,5,13,8,10,17,15,11,3,13,11,10,3,19,169,
352012,,山口県,下関市,2020-03-31,本庁_西入江町,51,22,29,1,0,1,0,1,0,0,0,0,0,2,2,0,0,0,0,0,1,2,1,0,3,4,3,2,3,1,2,2,3,3,2,2,3,1,6,29,
352012,,山口県,下関市,2020-03-31,本庁_細江町一丁目,123,60,63,0,0,2,2,0,2,2,1,4,0,3,4,5,3,5,2,3,4,5,4,1,2,5,3,3,5,6,5,5,8,3,5,2,7,6,6,74,
352012,,山口県,下関市,2020-03-31,本庁_細江町二丁目,462,199,263,3,6,3,1,5,0,8,6,11,11,11,12,12,14,11,16,15,14,20,17,24,13,13,16,19,24,10,24,16,23,4,34,9,19,5,13,293,
352012,,山口県,下関市,2020-03-31,本庁_細江町三丁目,322,139,183,9,4,4,3,7,4,4,10,5,4,4,7,9,3,4,7,14,14,12,20,12,21,19,17,11,9,10,20,12,14,1,9,0,7,2,10,163,
352012,,山口県,下関市,2020-03-31,本庁_豊前田町一丁目,110,52,58,1,1,1,1,3,2,0,0,1,0,0,0,3,2,4,2,3,1,6,4,3,2,3,2,8,3,1,8,7,9,5,8,3,2,0,11,70,
352012,,山口県,下関市,2020-03-31,本庁_豊前田町二丁目,96,45,51,0,1,0,2,0,1,0,0,3,1,2,0,0,1,2,1,3,5,2,4,4,2,1,0,4,0,3,3,3,10,9,5,5,6,4,9,67,
352012,,山口県,下関市,2020-03-31,本庁_豊前田町三丁目・細江新町,9,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,0,0,0,0,0,2,1,0,1,7,
352012,,山口県,下関市,2020-03-31,本庁_丸山町一丁目,276,122,154,1,6,3,4,2,3,8,5,0,4,5,5,4,5,6,7,5,4,6,9,7,9,10,6,7,11,16,13,15,16,14,15,8,9,5,23,165,
352012,,山口県,下関市,2020-03-31,本庁_丸山町二丁目,249,101,148,5,2,1,3,2,2,3,4,1,3,2,3,2,7,9,5,5,5,6,5,7,8,8,13,5,8,13,17,8,9,6,15,10,17,8,22,148,
352012,,山口県,下関市,2020-03-31,本庁_丸山町三丁目,397,192,205,1,2,1,4,6,3,7,5,23,2,8,6,9,11,6,4,19,15,15,9,11,15,14,11,8,14,14,19,19,27,16,20,5,19,10,19,249,
352012,,山口県,下関市,2020-03-31,本庁_丸山町四丁目,520,234,286,4,7,4,5,5,5,10,4,4,8,8,8,8,7,11,11,11,9,17,18,14,10,24,23,21,26,25,21,23,38,22,28,11,19,12,39,300,
352012,,山口県,下関市,2020-03-31,本庁_丸山町五丁目,232,102,130,1,0,0,2,2,4,3,2,0,0,2,2,3,6,4,3,5,4,6,3,2,7,7,7,16,14,9,10,13,15,13,12,7,17,9,22,151,
352012,,山口県,下関市,2020-03-31,本庁_春日町,354,153,201,3,4,3,6,6,8,7,9,3,5,6,3,4,4,9,6,12,11,15,11,8,17,6,13,18,13,17,18,17,28,6,17,8,10,5,18,221,
352012,,山口県,下関市,2020-03-31,本庁_関西町,372,173,199,3,6,3,4,1,5,1,4,7,6,16,14,12,9,12,11,3,3,9,8,14,10,13,15,15,11,16,18,20,18,9,14,8,20,11,23,227,
352012,,山口県,下関市,2020-03-31,本庁_関西本町,130,60,70,3,2,1,1,3,2,1,3,1,0,2,0,5,2,6,3,0,0,1,7,4,4,2,4,6,4,10,6,4,5,4,8,1,12,6,7,77,
352012,,山口県,下関市,2020-03-31,本庁_長崎本町,115,54,61,0,0,0,0,0,1,2,0,3,3,7,2,1,1,4,2,3,2,3,4,2,4,5,5,3,3,9,5,3,8,5,7,3,6,1,8,64,
352012,,山口県,下関市,2020-03-31,本庁_長崎新町,414,173,241,2,2,4,4,4,6,7,3,3,2,3,4,5,3,7,6,8,10,13,12,13,12,9,12,16,13,13,29,23,28,13,31,11,29,19,35,258,
352012,,山口県,下関市,2020-03-31,本庁_長崎中央町,96,44,52,0,0,1,0,0,1,2,1,1,0,1,1,0,1,0,0,2,2,3,4,2,2,1,4,2,2,4,4,5,9,10,12,6,4,4,5,62,
352012,,山口県,下関市,2020-03-31,本庁_笹山町,151,67,84,1,0,1,2,0,0,4,1,3,3,3,1,1,2,4,0,2,4,4,4,1,3,5,4,6,7,5,7,11,10,4,7,8,11,4,18,103,
352012,,山口県,下関市,2020-03-31,本庁_上条町,137,64,73,0,0,0,0,1,1,0,0,2,1,2,1,3,0,1,2,6,0,4,3,4,5,2,3,6,3,7,12,9,13,10,8,6,14,1,7,89,
352012,,山口県,下関市,2020-03-31,本庁_長崎町一丁目,402,177,225,4,0,2,1,5,1,3,3,4,10,14,6,7,3,3,3,16,8,9,6,9,11,9,11,12,11,18,31,24,30,17,30,10,32,11,28,272,
352012,,山口県,下関市,2020-03-31,本庁_桜山町,158,69,89,1,2,0,3,4,1,3,5,6,3,2,3,1,0,4,2,2,5,5,5,7,5,4,5,4,6,4,7,10,9,8,10,0,11,4,7,86,
352012,,山口県,下関市,2020-03-31,本庁_神田町一丁目,383,191,192,10,4,2,5,6,5,3,8,7,5,7,4,10,9,6,12,7,4,20,11,13,12,13,9,17,15,17,19,14,20,19,24,10,11,10,15,220,
352012,,山口県,下関市,2020-03-31,本庁_神田町二丁目,358,166,192,2,3,2,5,1,1,7,10,6,9,10,6,2,5,10,5,7,12,12,6,10,11,11,13,18,12,23,18,18,16,16,21,7,12,4,27,212,
352012,,山口県,下関市,2020-03-31,本庁_東神田町,242,119,123,2,3,1,1,1,0,3,7,4,2,3,2,6,3,10,5,10,3,8,6,10,9,7,5,8,9,8,17,15,17,8,14,7,10,8,10,154,
352012,,山口県,下関市,2020-03-31,本庁_西神田町,187,88,99,6,2,3,3,0,3,0,2,2,0,4,8,6,1,4,7,6,2,7,3,3,8,2,6,7,8,10,12,13,10,5,8,7,11,3,5,105,
352012,,山口県,下関市,2020-03-31,本庁_山手町,336,166,170,6,3,3,1,4,2,2,3,4,2,5,3,8,7,7,9,10,3,12,10,7,6,9,4,11,16,17,17,20,21,13,23,13,21,15,19,207,
352012,,山口県,下関市,2020-03-31,本庁_中央町,289,137,152,2,2,9,1,4,1,7,4,5,5,1,2,7,2,5,6,6,5,7,6,8,12,7,11,11,13,15,20,20,22,12,15,6,8,5,17,180,
352012,,山口県,下関市,2020-03-31,本庁_元町,370,170,200,1,4,5,1,4,4,6,10,11,12,19,17,10,6,7,14,7,11,21,12,9,16,13,11,19,13,6,10,13,19,7,11,9,15,3,14,233,
352012,,山口県,下関市,2020-03-31,本庁_向山町,354,158,196,1,4,9,5,6,6,7,10,5,6,5,6,5,4,6,12,4,9,8,9,13,8,13,10,15,15,13,15,14,15,10,25,17,13,7,24,194,
352012,,山口県,下関市,2020-03-31,本庁_東向山町,458,216,242,5,4,9,4,4,6,6,3,4,17,8,9,13,8,17,10,9,8,15,11,10,14,12,9,16,15,28,31,20,16,20,22,13,13,7,42,280,
352012,,山口県,下関市,2020-03-31,本庁_栄町,491,197,294,3,8,8,9,3,11,12,10,15,10,7,8,9,11,7,8,10,15,9,21,10,23,18,23,17,23,21,28,20,27,11,15,6,21,11,23,259,
352012,,山口県,下関市,2020-03-31,本庁_向洋町一丁目,169,70,99,1,3,5,1,0,5,7,5,4,6,2,2,4,1,5,11,3,3,5,2,3,7,9,9,7,6,6,8,3,5,0,6,4,7,2,12,86,
352012,,山口県,下関市,2020-03-31,本庁_向洋町二丁目,260,120,140,6,2,4,2,2,4,5,4,1,5,6,6,3,3,3,5,8,4,5,6,9,12,9,9,11,9,12,12,19,23,8,10,6,9,3,15,146,
352012,,山口県,下関市,2020-03-31,本庁_向洋町三丁目,427,186,241,4,6,3,9,5,9,6,8,7,11,6,6,8,8,6,7,8,9,14,17,17,18,15,12,15,17,21,26,23,19,6,18,10,18,12,23,228,
352012,,山口県,下関市,2020-03-31,本庁_羽山町,593,270,323,4,6,5,6,11,9,5,10,17,7,17,7,11,14,8,5,16,12,20,16,22,18,19,26,23,26,20,29,21,43,17,30,15,29,19,30,340,
352012,,山口県,下関市,2020-03-31,本庁_後田町一丁目,272,134,138,4,2,3,3,7,2,3,1,9,5,10,4,5,4,5,3,6,7,11,10,9,14,8,5,7,8,10,10,7,19,13,15,14,9,3,17,158,
352012,,山口県,下関市,2020-03-31,本庁_後田町二丁目,273,124,149,4,1,5,4,7,3,4,8,3,6,3,4,4,4,6,9,11,6,9,10,8,4,5,8,7,9,14,10,14,18,9,14,6,11,5,20,149,
352012,,山口県,下関市,2020-03-31,本庁_後田町三丁目,463,202,261,7,13,7,7,11,10,7,10,9,12,3,7,7,12,14,13,16,14,14,17,15,13,14,13,14,25,16,12,14,29,14,12,13,15,7,27,242,
352012,,山口県,下関市,2020-03-31,本庁_後田町四丁目,919,418,501,23,12,13,15,12,12,15,26,20,18,23,20,23,23,25,23,18,20,28,31,31,34,32,36,34,41,22,32,32,42,26,29,18,35,23,52,481,
352012,,山口県,下関市,2020-03-31,本庁_後田町五丁目,1055,454,601,14,9,19,22,22,32,26,39,32,20,14,14,16,15,24,33,32,35,30,50,38,38,28,36,28,33,32,40,40,51,20,44,18,41,21,49,530,
352012,,山口県,下関市,2020-03-31,本庁_石神町,413,200,213,4,2,6,4,10,8,6,4,19,6,4,3,3,2,7,7,7,11,18,6,12,18,10,8,13,18,12,18,17,23,12,23,18,30,22,22,217,
352012,,山口県,下関市,2020-03-31,本庁_幡生町一丁目,158,75,83,3,7,3,5,11,3,6,8,3,1,0,2,2,2,5,2,2,4,6,5,2,4,4,3,1,4,2,2,8,6,5,8,7,8,5,9,98,
352012,,山口県,下関市,2020-03-31,本庁_幡生町二丁目,750,345,405,12,6,21,17,12,21,8,12,6,14,16,10,21,15,23,30,27,18,25,24,14,18,23,21,24,24,26,35,28,45,25,24,11,27,23,44,404,
352012,,山口県,下関市,2020-03-31,本庁_幡生本町・幡生新町,1290,595,695,13,19,25,18,34,32,26,37,24,23,16,24,17,24,30,39,37,47,51,47,41,52,52,45,47,41,50,57,48,58,42,47,21,34,21,51,614,
352012,,山口県,下関市,2020-03-31,本庁_幡生宮の下町,1144,525,619,21,17,24,21,23,17,25,33,46,33,28,27,23,25,30,40,30,30,42,43,33,36,37,39,27,52,39,36,27,43,31,43,19,33,20,51,592,
352012,,山口県,下関市,2020-03-31,本庁_生野町一丁目,414,191,223,4,5,8,5,11,8,10,14,7,11,12,10,8,9,8,8,14,11,17,16,14,23,14,10,17,17,10,11,11,18,7,19,7,12,12,16,218,
352012,,山口県,下関市,2020-03-31,本庁_生野町二丁目,1097,529,568,20,20,15,26,21,12,29,25,49,31,31,15,27,33,31,25,32,34,25,32,32,35,31,25,29,35,41,33,40,58,29,44,19,31,28,54,586,
352012,,山口県,下関市,2020-03-31,本庁_宝町,1525,719,806,32,24,28,24,30,38,53,32,41,45,27,40,36,35,34,37,41,39,60,68,53,59,45,42,39,48,61,62,58,71,39,54,24,42,18,46,775,
352012,,山口県,下関市,2020-03-31,本庁_三河町,746,364,382,11,8,13,16,9,15,12,19,22,17,22,18,22,15,18,21,26,23,37,23,24,24,22,20,22,18,30,35,28,36,21,23,14,23,11,28,409,
352012,,山口県,下関市,2020-03-31,本庁_大学町一丁目,188,89,99,1,1,2,1,4,4,7,7,9,14,5,1,3,1,3,1,4,5,17,8,4,2,4,6,0,4,6,9,8,9,4,5,5,7,3,14,128,
352012,,山口県,下関市,2020-03-31,本庁_大学町二丁目,221,97,124,3,5,4,1,2,2,2,5,4,2,3,2,3,3,0,6,4,6,9,4,5,6,5,7,9,10,6,7,8,9,8,18,11,16,11,15,120,
352012,,山口県,下関市,2020-03-31,本庁_大学町三丁目,294,128,166,5,5,7,2,6,5,4,9,7,7,4,2,5,4,3,5,5,10,7,6,11,11,8,4,11,10,8,11,8,8,3,22,14,22,12,23,156,
352012,,山口県,下関市,2020-03-31,本庁_大学町四丁目,631,259,372,4,13,15,13,14,16,19,24,20,18,11,11,10,11,11,21,13,14,15,28,18,28,20,24,14,17,18,24,16,22,14,31,15,22,12,35,340,
352012,,山口県,下関市,2020-03-31,本庁_大学町五丁目,428,210,218,8,9,8,9,7,10,14,4,14,12,11,8,9,8,13,12,10,14,19,19,13,15,17,12,13,17,9,10,18,18,8,14,11,13,8,14,216,
352012,,山口県,下関市,2020-03-31,本庁_山の田北町,1321,490,831,20,20,23,17,22,27,34,39,23,41,13,17,12,21,10,26,17,38,34,62,33,58,23,34,27,36,47,78,55,96,56,111,29,68,12,42,742,
352012,,山口県,下関市,2020-03-31,本庁_山の田東町,1465,667,798,24,12,19,28,56,37,64,70,50,56,28,25,30,24,19,31,46,49,67,76,59,91,47,56,46,43,34,42,32,58,12,28,20,31,14,41,697,
352012,,山口県,下関市,2020-03-31,本庁_山の田本町,943,432,511,47,40,34,27,15,13,19,22,24,38,15,29,37,47,34,29,36,36,32,38,28,28,25,37,20,25,18,23,12,26,10,19,22,15,4,19,426,
352012,,山口県,下関市,2020-03-31,本庁_山の田中央町,442,187,255,9,12,8,22,8,10,13,10,11,12,5,11,9,9,10,13,10,15,14,17,7,14,14,17,17,22,18,13,13,14,7,8,8,14,6,22,198,
352012,,山口県,下関市,2020-03-31,本庁_山の田南町,598,272,326,8,8,23,11,18,22,15,21,17,16,12,13,4,5,16,19,20,31,28,30,20,21,18,22,12,15,14,18,17,21,12,10,6,19,12,24,255,
352012,,山口県,下関市,2020-03-31,本庁_山の田西町,569,276,293,13,11,20,17,23,18,19,9,11,12,11,13,12,15,27,23,22,21,15,15,16,26,10,13,11,11,14,20,19,11,8,22,12,20,13,16,253,
352012,,山口県,下関市,2020-03-31,本庁_武久町一丁目,2781,1300,1481,59,50,44,49,43,52,59,51,75,67,82,86,82,76,74,74,87,74,104,117,94,116,84,73,72,100,103,98,79,98,64,115,52,82,43,103,1468,
352012,,山口県,下関市,2020-03-31,本庁_武久町二丁目,1450,604,846,15,11,13,19,26,20,23,17,25,26,26,20,15,20,33,32,41,34,46,51,32,42,38,40,34,41,39,49,50,51,53,76,44,102,51,195,879,
352012,,山口県,下関市,2020-03-31,本庁_汐入町,769,342,427,10,6,7,12,6,6,16,12,8,21,22,21,19,14,13,11,23,13,31,29,22,26,17,25,32,23,18,23,31,39,24,42,24,40,19,64,450,
352012,,山口県,下関市,2020-03-31,本庁_金比羅町,560,251,309,13,7,9,11,6,16,16,13,12,11,6,3,7,10,11,11,15,16,21,14,20,12,14,19,15,15,21,25,26,26,14,32,14,25,11,43,297,
352012,,山口県,下関市,2020-03-31,本庁_大坪本町,1169,551,618,18,15,19,21,28,25,21,12,28,25,36,21,22,25,35,32,35,35,44,37,28,42,28,29,39,47,42,46,48,50,28,46,18,55,34,55,594,
352012,,山口県,下関市,2020-03-31,本庁_藤附町,528,241,287,3,3,8,11,14,16,13,16,10,8,8,5,8,8,14,12,19,18,19,29,13,12,11,19,15,21,25,18,14,17,20,24,14,25,13,25,284,
352012,,山口県,下関市,2020-03-31,本庁_大平町,307,142,165,2,3,1,3,5,3,8,7,5,6,17,10,10,4,3,6,7,9,13,5,6,14,7,8,9,10,10,10,14,15,10,17,5,16,10,19,172,
352012,,山口県,下関市,2020-03-31,本庁_筋川町,683,278,405,5,5,0,7,10,10,12,15,11,24,19,19,10,22,12,9,16,13,20,18,23,25,21,33,26,31,27,26,27,42,17,27,11,34,11,45,402,
352012,,山口県,下関市,2020-03-31,本庁_西大坪町,537,234,303,4,2,2,4,10,12,5,12,10,12,9,10,9,4,11,8,10,20,14,13,13,15,15,12,17,28,23,24,31,29,13,21,15,21,23,56,311,
352012,,山口県,下関市,2020-03-31,本庁_南大坪町,310,133,177,2,2,3,2,2,2,7,5,4,3,3,0,3,7,7,8,9,6,8,9,5,7,13,14,12,12,12,14,18,20,6,23,10,19,9,24,180,
352012,,山口県,下関市,2020-03-31,本庁_筋ヶ浜町,263,112,151,4,1,3,3,3,2,4,7,4,9,6,1,4,4,6,7,7,10,6,8,6,8,8,17,11,7,9,10,9,15,12,12,1,12,9,18,142,
352012,,山口県,下関市,2020-03-31,本庁_上新地町一丁目,265,103,162,0,4,1,6,2,3,1,5,6,3,3,4,3,5,6,3,1,5,6,11,12,7,8,10,9,11,10,16,12,19,7,17,8,11,8,22,169,
352012,,山口県,下関市,2020-03-31,本庁_上新地町二丁目,290,137,153,5,2,5,5,4,2,8,3,4,2,6,6,5,4,6,4,8,10,7,11,9,5,9,11,11,6,14,16,15,15,13,24,6,15,2,12,171,
352012,,山口県,下関市,2020-03-31,本庁_上新地町三丁目,240,115,125,0,1,4,2,8,5,5,6,7,7,7,9,8,9,7,8,5,8,7,7,3,5,6,3,8,4,10,12,15,10,9,5,3,12,3,12,150,
352012,,山口県,下関市,2020-03-31,本庁_上新地町四丁目,240,108,132,1,2,4,1,2,4,5,4,4,2,2,1,2,2,5,4,6,4,5,9,7,5,7,6,6,8,11,18,14,12,13,16,10,16,4,18,138,
352012,,山口県,下関市,2020-03-31,本庁_上新地町五丁目,641,300,341,6,4,5,5,14,6,20,12,17,11,13,17,7,8,16,15,17,19,31,36,23,29,25,27,25,25,22,21,21,33,20,22,9,24,9,27,348,
352012,,山口県,下関市,2020-03-31,本庁_新地西町,414,185,229,4,3,2,5,6,2,3,3,8,22,10,19,14,7,14,8,9,6,19,14,12,16,11,17,18,18,12,10,17,18,10,12,7,19,9,30,284,
352012,,山口県,下関市,2020-03-31,本庁_新地町,943,401,542,5,12,8,10,16,9,18,14,16,20,29,18,24,27,17,16,17,19,33,34,29,45,26,51,27,29,43,45,38,62,26,54,16,43,13,34,586,
352012,,山口県,下関市,2020-03-31,本庁_今浦町,254,128,126,2,1,3,1,4,2,9,8,14,7,7,5,5,3,5,3,8,10,10,5,4,7,6,3,7,5,5,13,14,23,11,10,10,9,4,11,154,
352012,,山口県,下関市,2020-03-31,本庁_伊崎町一丁目,232,109,123,1,0,2,2,3,2,4,1,6,4,11,3,3,3,5,3,9,7,6,7,9,4,11,9,9,11,8,11,9,11,4,10,6,11,3,24,155,
352012,,山口県,下関市,2020-03-31,本庁_伊崎町二丁目,289,135,154,1,2,1,3,0,1,3,2,7,5,5,3,5,1,5,5,8,6,6,7,13,16,6,3,12,5,12,17,17,19,14,24,9,14,11,21,176,
352012,,山口県,下関市,2020-03-31,本庁_長門町,535,213,322,6,5,3,3,3,6,2,7,6,6,13,9,7,6,12,8,15,18,13,11,13,14,21,15,14,27,25,39,25,46,12,30,13,29,10,43,361,
