service_id,date,exception_type
ef2aaff7-a2c8-409e-bdb3-a6e80429ecbc,20250605,1
929e53dc-19bb-4c79-9354-aafd2b771640,20250605,1
8b8a02d4-6f9c-4ed3-9e0b-ab1b6e102550,20250605,1
4c40a21a-689b-444f-9816-b234dffa107a,20250605,1
8543c106-a022-4900-936c-b3350970d27e,20250605,1
4c3330df-46d5-4071-af24-b949673eb68a,20250605,1
d940a6fc-10ad-4e4c-bace-cbb7753df691,20250605,1
948025cc-20ac-4bf5-af49-cec6db9b6a91,20250605,1
cad6a5bc-46c3-446b-964b-d268c96f5cdc,20250605,1
c2b10972-91fc-47e9-85df-f1b926392e49,20250605,1
fb3cdd39-1c85-4398-8e3a-f21cab2fdddd,20250605,1
346899a5-fa48-4a7a-965b-0614614dee32,20250606,1
718634cc-8da9-4371-92f0-0c52580e6965,20250606,1
8c8f9f6a-2e21-4f58-a521-118b7749a064,20250606,1
ef2f3ea1-fb7c-47e0-88cf-1739afd54d7f,20250606,1
afc5b9f3-b0cd-4e83-a355-20ab5eb901f3,20250606,1
95030cf7-d7fe-458c-aa55-210ad7ee1703,20250606,1
b8b0190e-67a4-4836-b0e5-2937352e77ae,20250606,1
45759cf1-dae0-4c5b-84df-2b5f5e72fb31,20250606,1
7cc14579-812f-456a-8c7e-36c11a5868d6,20250606,1
13a63b72-8ee0-4f39-bac8-3adc017980d5,20250606,1
470a1170-bf37-495d-b17b-41ab4b842ecb,20250606,1
2d9cd852-48b6-4f65-8d46-41c0e31e080a,20250606,1
1b330595-7f4d-4789-9597-533c64101a74,20250606,1
a81507cb-0335-4b84-b762-55f343f502fd,20250606,1
36e373b9-93d3-4f53-824d-6d6b7dfd2af2,20250606,1
086e3cd6-26dd-43f5-baa9-71d9d7ae651d,20250606,1
51fde652-64b5-471c-9d2f-72d37802135a,20250606,1
72805e6b-7cb5-4f25-936e-77f28d71bcbe,20250606,1
73ccb011-b727-4c80-b6c7-78ad75400a48,20250606,1
4265eebb-8ae9-41df-9942-7d227d15ba6c,20250606,1
dd135417-bad0-4899-a5be-7e42ab6c786e,20250606,1
a6d02aaa-077e-4c32-b791-8c527645965c,20250606,1
8b8312c1-d66c-4cde-beed-8eb251e24204,20250606,1
e9825839-26ab-4c28-8842-8fce5bcc1ab3,20250606,1
3dd25f64-bfb6-4542-8170-92ba0d140b72,20250606,1
7b7f8571-aa6f-4db9-bb3a-95380edc82e5,20250606,1
264c3c7f-a1ef-422b-a453-9dec59cda311,20250606,1
bbb18f7b-1517-4399-ba8c-a0c463e96ce9,20250606,1
375d01cd-b6fe-4117-8c8c-bda7d1dde3b5,20250606,1
8b091fbd-56cc-4518-aa78-c34b939db2f6,20250606,1
e45aa101-bbff-4feb-a400-c8a3b0399e71,20250606,1
0d99eef4-f8cd-4329-8200-c99f4aecbf6d,20250606,1
6a84e82a-604e-42d8-9c1a-d243c2147f8b,20250606,1
40cae712-0d8c-48e5-9b61-d99a5637b07f,20250606,1
f1e1f702-71df-4dfb-bde6-de9b3d5e398a,20250606,1
144b7509-843b-43a0-b105-e96e0be7864c,20250606,1
7af67661-0427-4922-89ea-eca034a12151,20250606,1
0c7bea0f-e5c4-46e8-865f-ee6ef630fe7b,20250606,1
328dfd83-7c1d-49ca-8fc3-279abc83dc3a,20250606,1
bb276ca7-c86b-464a-b24f-346d5fb427e7,20250606,1
abcfe1d5-3a0f-4f24-a359-7a82d0184076,20250606,1
4946387d-a4c9-4f81-b358-87a200662182,20250606,1
02cdbb6f-62c5-4fcb-9650-beb28fb38463,20250606,1
57c15a09-adeb-4cb2-954c-f3b25becff30,20250606,1
6573f044-60d9-4202-9b9a-04db9b0cc294,20250607,1
7d877d26-02fc-43ee-a1e6-0b882e55bd27,20250607,1
60a49d72-4644-4c13-a63e-125f12177817,20250607,1
972a9391-16bd-4011-88f3-12e4380572c5,20250607,1
745d6ab4-cab8-4320-a306-3f1b2146824c,20250607,1
4ab21cda-a1f2-44ca-b3f3-4e9bb929c331,20250607,1
57ed7b27-bc3c-458b-8406-655781af6252,20250607,1
0af4e520-3dac-4e33-b2c2-68732e4326d0,20250607,1
71de12fe-e1db-4fc9-8c88-93893d83bf76,20250607,1
43316d1a-3cbf-45da-9085-9465bb76ec6c,20250607,1
3d25e3ab-2930-4e62-9495-95340fbfd4b2,20250607,1
223dbf1c-3211-4b7d-bde2-a20f9bb25d82,20250607,1
509d869c-d804-4193-86ec-a4c7b836e8ad,20250607,1
6c76c004-1851-4866-bf1d-af5bbf14b51a,20250607,1
fa2cbaf6-5668-4edb-b904-b2805387871a,20250607,1
dd54a3f9-28de-4390-a563-ba2994854be2,20250607,1
2dccb0e0-d38e-430a-88e6-bc674cc7a17c,20250607,1
e1952832-3c24-4138-8e99-bc81cbafb9b6,20250607,1
34fa961a-16d3-47d1-983a-be20886635a6,20250607,1
a6b8b220-ab92-4284-8225-e2ed932fe621,20250607,1
93df1e0e-c492-433f-ac64-e6137e74e828,20250607,1
6ebac36d-2468-4940-8418-f89277c43cb2,20250607,1
a89182f0-0abd-49fb-b9fc-fcc188b77c1a,20250607,1
849a9df7-698b-4a34-a51c-fda3ee5c014f,20250607,1
2cbdd554-2b73-4453-b261-0e34e697eda4,20250608,1
b27a8ee8-b9ec-4cc8-81b6-1e64061e4737,20250608,1
8597edd1-3f1d-45f7-8a8f-20c081ed0cf7,20250608,1
687a5e5a-1d9d-4900-a9dd-2da9ba316a2a,20250608,1
0b03b936-26ac-493b-b40d-34778b07d331,20250608,1
5561157e-05a3-45ad-8991-395e380c2ae3,20250608,1
7743f260-b4ed-4e6c-a8c3-586ac37c09ce,20250608,1
1792bfdf-0107-4262-974f-6af8ac233a3f,20250608,1
f9ecb0a6-fa4d-4512-ab45-6cc2b2e2dc25,20250608,1
beac4700-31b6-4170-880d-6dc643e52893,20250608,1
8d798f8d-0393-4289-8d14-8a555c4a2fa4,20250608,1
331f986e-42bc-4388-8466-8d7dee5117b9,20250608,1
30b4b01f-285a-4762-9e0b-a09dbc4d141b,20250608,1
19e13e60-40f8-46d7-89d8-a25efe284d8b,20250608,1
65c709ab-be5d-4750-b93a-ae518ffd539f,20250608,1
40e1b50f-0a57-40a4-abb8-cc535fec5c5c,20250608,1
912298e4-54f2-4f55-973c-de19bc2d3cab,20250608,1
7b312261-a909-4f2d-9b62-f1a142ddbc25,20250608,1
c3f0224f-4135-4f13-855d-f3252a66d6bb,20250608,1
328dfd83-7c1d-49ca-8fc3-279abc83dc3a,20250609,1
bb276ca7-c86b-464a-b24f-346d5fb427e7,20250609,1
abcfe1d5-3a0f-4f24-a359-7a82d0184076,20250609,1
4946387d-a4c9-4f81-b358-87a200662182,20250609,1
02cdbb6f-62c5-4fcb-9650-beb28fb38463,20250609,1
57c15a09-adeb-4cb2-954c-f3b25becff30,20250609,1
0405163d-84f2-4902-a1b8-0fd855c47795,20250609,1
7f3b898f-c46a-43a3-8d79-1f8d4acffc6e,20250609,1
afc5b9f3-b0cd-4e83-a355-20ab5eb901f3,20250609,1
cadde88e-1822-4bc2-bd36-20c9f2045363,20250609,1
a515752b-b361-4d8f-84f2-2c4d7fa6bd2a,20250609,1
bc93eef3-c3d7-4c12-b488-2ca31e890ffc,20250609,1
7cc14579-812f-456a-8c7e-36c11a5868d6,20250609,1
7b6b60e2-5152-4596-b49c-3d0d093450ca,20250609,1
2d9cd852-48b6-4f65-8d46-41c0e31e080a,20250609,1
91683db8-2c70-49c7-9c9f-41d4211cb11b,20250609,1
4f49a22e-1431-41ec-8630-4814a183536b,20250609,1
0eaacb63-e356-45e8-abae-509061fdcb77,20250609,1
55f8078b-b0a5-4d57-97f7-568469b46c0f,20250609,1
a6bf47be-47a9-4fc7-bd2a-603351cee044,20250609,1
00c9dc5c-f8f4-4afb-a67a-65e047c17c79,20250609,1
36e373b9-93d3-4f53-824d-6d6b7dfd2af2,20250609,1
971ce011-de03-44ba-a545-713e2eb954d4,20250609,1
cb3aa3a8-4ff4-4f4c-aa22-765dab830720,20250609,1
8955a9ff-c35e-42c4-8348-7b4763fcb06e,20250609,1
2ee27183-7e69-4ca7-a455-845845ebf7e1,20250609,1
5a110ec4-d790-4e12-a2c9-864475859683,20250609,1
75127e21-544e-432c-b72d-90ea07164b9e,20250609,1
eb6eed55-0ac1-415d-ab3c-9526bde1d35e,20250609,1
13d08dcb-abee-49a7-a861-98486571dfcf,20250609,1
16216e90-daed-4313-bbd5-a0a6c84fe873,20250609,1
ef2aaff7-a2c8-409e-bdb3-a6e80429ecbc,20250609,1
929e53dc-19bb-4c79-9354-aafd2b771640,20250609,1
8b8a02d4-6f9c-4ed3-9e0b-ab1b6e102550,20250609,1
4c40a21a-689b-444f-9816-b234dffa107a,20250609,1
8543c106-a022-4900-936c-b3350970d27e,20250609,1
4c3330df-46d5-4071-af24-b949673eb68a,20250609,1
d940a6fc-10ad-4e4c-bace-cbb7753df691,20250609,1
948025cc-20ac-4bf5-af49-cec6db9b6a91,20250609,1
6a84e82a-604e-42d8-9c1a-d243c2147f8b,20250609,1
cad6a5bc-46c3-446b-964b-d268c96f5cdc,20250609,1
40cae712-0d8c-48e5-9b61-d99a5637b07f,20250609,1
c2b10972-91fc-47e9-85df-f1b926392e49,20250609,1
fb3cdd39-1c85-4398-8e3a-f21cab2fdddd,20250609,1
0405163d-84f2-4902-a1b8-0fd855c47795,20250610,1
7f3b898f-c46a-43a3-8d79-1f8d4acffc6e,20250610,1
cadde88e-1822-4bc2-bd36-20c9f2045363,20250610,1
a515752b-b361-4d8f-84f2-2c4d7fa6bd2a,20250610,1
bc93eef3-c3d7-4c12-b488-2ca31e890ffc,20250610,1
7b6b60e2-5152-4596-b49c-3d0d093450ca,20250610,1
91683db8-2c70-49c7-9c9f-41d4211cb11b,20250610,1
4f49a22e-1431-41ec-8630-4814a183536b,20250610,1
0eaacb63-e356-45e8-abae-509061fdcb77,20250610,1
55f8078b-b0a5-4d57-97f7-568469b46c0f,20250610,1
a6bf47be-47a9-4fc7-bd2a-603351cee044,20250610,1
00c9dc5c-f8f4-4afb-a67a-65e047c17c79,20250610,1
971ce011-de03-44ba-a545-713e2eb954d4,20250610,1
cb3aa3a8-4ff4-4f4c-aa22-765dab830720,20250610,1
8955a9ff-c35e-42c4-8348-7b4763fcb06e,20250610,1
2ee27183-7e69-4ca7-a455-845845ebf7e1,20250610,1
5a110ec4-d790-4e12-a2c9-864475859683,20250610,1
75127e21-544e-432c-b72d-90ea07164b9e,20250610,1
eb6eed55-0ac1-415d-ab3c-9526bde1d35e,20250610,1
13d08dcb-abee-49a7-a861-98486571dfcf,20250610,1
16216e90-daed-4313-bbd5-a0a6c84fe873,20250610,1
ef2aaff7-a2c8-409e-bdb3-a6e80429ecbc,20250610,1
929e53dc-19bb-4c79-9354-aafd2b771640,20250610,1
8b8a02d4-6f9c-4ed3-9e0b-ab1b6e102550,20250610,1
4c40a21a-689b-444f-9816-b234dffa107a,20250610,1
8543c106-a022-4900-936c-b3350970d27e,20250610,1
4c3330df-46d5-4071-af24-b949673eb68a,20250610,1
d940a6fc-10ad-4e4c-bace-cbb7753df691,20250610,1
948025cc-20ac-4bf5-af49-cec6db9b6a91,20250610,1
cad6a5bc-46c3-446b-964b-d268c96f5cdc,20250610,1
c2b10972-91fc-47e9-85df-f1b926392e49,20250610,1
fb3cdd39-1c85-4398-8e3a-f21cab2fdddd,20250610,1
328dfd83-7c1d-49ca-8fc3-279abc83dc3a,20250611,1
bb276ca7-c86b-464a-b24f-346d5fb427e7,20250611,1
abcfe1d5-3a0f-4f24-a359-7a82d0184076,20250611,1
4946387d-a4c9-4f81-b358-87a200662182,20250611,1
02cdbb6f-62c5-4fcb-9650-beb28fb38463,20250611,1
57c15a09-adeb-4cb2-954c-f3b25becff30,20250611,1
0405163d-84f2-4902-a1b8-0fd855c47795,20250611,1
7f3b898f-c46a-43a3-8d79-1f8d4acffc6e,20250611,1
afc5b9f3-b0cd-4e83-a355-20ab5eb901f3,20250611,1
cadde88e-1822-4bc2-bd36-20c9f2045363,20250611,1
a515752b-b361-4d8f-84f2-2c4d7fa6bd2a,20250611,1
bc93eef3-c3d7-4c12-b488-2ca31e890ffc,20250611,1
7cc14579-812f-456a-8c7e-36c11a5868d6,20250611,1
7b6b60e2-5152-4596-b49c-3d0d093450ca,20250611,1
2d9cd852-48b6-4f65-8d46-41c0e31e080a,20250611,1
91683db8-2c70-49c7-9c9f-41d4211cb11b,20250611,1
4f49a22e-1431-41ec-8630-4814a183536b,20250611,1
0eaacb63-e356-45e8-abae-509061fdcb77,20250611,1
55f8078b-b0a5-4d57-97f7-568469b46c0f,20250611,1
a6bf47be-47a9-4fc7-bd2a-603351cee044,20250611,1
00c9dc5c-f8f4-4afb-a67a-65e047c17c79,20250611,1
36e373b9-93d3-4f53-824d-6d6b7dfd2af2,20250611,1
971ce011-de03-44ba-a545-713e2eb954d4,20250611,1
cb3aa3a8-4ff4-4f4c-aa22-765dab830720,20250611,1
8955a9ff-c35e-42c4-8348-7b4763fcb06e,20250611,1
2ee27183-7e69-4ca7-a455-845845ebf7e1,20250611,1
5a110ec4-d790-4e12-a2c9-864475859683,20250611,1
75127e21-544e-432c-b72d-90ea07164b9e,20250611,1
eb6eed55-0ac1-415d-ab3c-9526bde1d35e,20250611,1
13d08dcb-abee-49a7-a861-98486571dfcf,20250611,1
16216e90-daed-4313-bbd5-a0a6c84fe873,20250611,1
ef2aaff7-a2c8-409e-bdb3-a6e80429ecbc,20250611,1
929e53dc-19bb-4c79-9354-aafd2b771640,20250611,1
8b8a02d4-6f9c-4ed3-9e0b-ab1b6e102550,20250611,1
4c40a21a-689b-444f-9816-b234dffa107a,20250611,1
8543c106-a022-4900-936c-b3350970d27e,20250611,1
4c3330df-46d5-4071-af24-b949673eb68a,20250611,1
d940a6fc-10ad-4e4c-bace-cbb7753df691,20250611,1
948025cc-20ac-4bf5-af49-cec6db9b6a91,20250611,1
6a84e82a-604e-42d8-9c1a-d243c2147f8b,20250611,1
cad6a5bc-46c3-446b-964b-d268c96f5cdc,20250611,1
40cae712-0d8c-48e5-9b61-d99a5637b07f,20250611,1
c2b10972-91fc-47e9-85df-f1b926392e49,20250611,1
fb3cdd39-1c85-4398-8e3a-f21cab2fdddd,20250611,1
0405163d-84f2-4902-a1b8-0fd855c47795,20250612,1
7f3b898f-c46a-43a3-8d79-1f8d4acffc6e,20250612,1
cadde88e-1822-4bc2-bd36-20c9f2045363,20250612,1
a515752b-b361-4d8f-84f2-2c4d7fa6bd2a,20250612,1
bc93eef3-c3d7-4c12-b488-2ca31e890ffc,20250612,1
7b6b60e2-5152-4596-b49c-3d0d093450ca,20250612,1
91683db8-2c70-49c7-9c9f-41d4211cb11b,20250612,1
4f49a22e-1431-41ec-8630-4814a183536b,20250612,1
0eaacb63-e356-45e8-abae-509061fdcb77,20250612,1
55f8078b-b0a5-4d57-97f7-568469b46c0f,20250612,1
a6bf47be-47a9-4fc7-bd2a-603351cee044,20250612,1
00c9dc5c-f8f4-4afb-a67a-65e047c17c79,20250612,1
971ce011-de03-44ba-a545-713e2eb954d4,20250612,1
cb3aa3a8-4ff4-4f4c-aa22-765dab830720,20250612,1
8955a9ff-c35e-42c4-8348-7b4763fcb06e,20250612,1
2ee27183-7e69-4ca7-a455-845845ebf7e1,20250612,1
5a110ec4-d790-4e12-a2c9-864475859683,20250612,1
75127e21-544e-432c-b72d-90ea07164b9e,20250612,1
eb6eed55-0ac1-415d-ab3c-9526bde1d35e,20250612,1
13d08dcb-abee-49a7-a861-98486571dfcf,20250612,1
16216e90-daed-4313-bbd5-a0a6c84fe873,20250612,1
ef2aaff7-a2c8-409e-bdb3-a6e80429ecbc,20250612,1
929e53dc-19bb-4c79-9354-aafd2b771640,20250612,1
8b8a02d4-6f9c-4ed3-9e0b-ab1b6e102550,20250612,1
4c40a21a-689b-444f-9816-b234dffa107a,20250612,1
8543c106-a022-4900-936c-b3350970d27e,20250612,1
4c3330df-46d5-4071-af24-b949673eb68a,20250612,1
d940a6fc-10ad-4e4c-bace-cbb7753df691,20250612,1
948025cc-20ac-4bf5-af49-cec6db9b6a91,20250612,1
cad6a5bc-46c3-446b-964b-d268c96f5cdc,20250612,1
c2b10972-91fc-47e9-85df-f1b926392e49,20250612,1
fb3cdd39-1c85-4398-8e3a-f21cab2fdddd,20250612,1
328dfd83-7c1d-49ca-8fc3-279abc83dc3a,20250613,1
bb276ca7-c86b-464a-b24f-346d5fb427e7,20250613,1
abcfe1d5-3a0f-4f24-a359-7a82d0184076,20250613,1
4946387d-a4c9-4f81-b358-87a200662182,20250613,1
02cdbb6f-62c5-4fcb-9650-beb28fb38463,20250613,1
57c15a09-adeb-4cb2-954c-f3b25becff30,20250613,1
0405163d-84f2-4902-a1b8-0fd855c47795,20250613,1
7f3b898f-c46a-43a3-8d79-1f8d4acffc6e,20250613,1
afc5b9f3-b0cd-4e83-a355-20ab5eb901f3,20250613,1
cadde88e-1822-4bc2-bd36-20c9f2045363,20250613,1
a515752b-b361-4d8f-84f2-2c4d7fa6bd2a,20250613,1
bc93eef3-c3d7-4c12-b488-2ca31e890ffc,20250613,1
7cc14579-812f-456a-8c7e-36c11a5868d6,20250613,1
7b6b60e2-5152-4596-b49c-3d0d093450ca,20250613,1
2d9cd852-48b6-4f65-8d46-41c0e31e080a,20250613,1
91683db8-2c70-49c7-9c9f-41d4211cb11b,20250613,1
4f49a22e-1431-41ec-8630-4814a183536b,20250613,1
0eaacb63-e356-45e8-abae-509061fdcb77,20250613,1
55f8078b-b0a5-4d57-97f7-568469b46c0f,20250613,1
a6bf47be-47a9-4fc7-bd2a-603351cee044,20250613,1
00c9dc5c-f8f4-4afb-a67a-65e047c17c79,20250613,1
36e373b9-93d3-4f53-824d-6d6b7dfd2af2,20250613,1
971ce011-de03-44ba-a545-713e2eb954d4,20250613,1
cb3aa3a8-4ff4-4f4c-aa22-765dab830720,20250613,1
8955a9ff-c35e-42c4-8348-7b4763fcb06e,20250613,1
2ee27183-7e69-4ca7-a455-845845ebf7e1,20250613,1
5a110ec4-d790-4e12-a2c9-864475859683,20250613,1
75127e21-544e-432c-b72d-90ea07164b9e,20250613,1
eb6eed55-0ac1-415d-ab3c-9526bde1d35e,20250613,1
13d08dcb-abee-49a7-a861-98486571dfcf,20250613,1
16216e90-daed-4313-bbd5-a0a6c84fe873,20250613,1
ef2aaff7-a2c8-409e-bdb3-a6e80429ecbc,20250613,1
929e53dc-19bb-4c79-9354-aafd2b771640,20250613,1
