どんな場所ですか？,誰に教えたいですか？,どんなことを伝える情報ですか？,どれくらい伝えたい情報ですか？,経度,緯度,画像
地域のおすすめ箇所,子ども,人目につきやすくて、安全なので、遊んで見てください。,伝えたい,131.8296322,34.04714828,https://yamaguchi-opendata.jp/ckan/file-upload-system/35215/R5_shuyosyo_map_image/safemap_shuyo_001.jpeg
地域のおすすめ箇所,地域のみんな,車が通らないので、お散歩しやすいです。,伝えたい,131.8258045,34.049903,https://yamaguchi-opendata.jp/ckan/file-upload-system/35215/R5_shuyosyo_map_image/safemap_shuyo_002.jpeg
地域のおすすめ箇所,子ども,人通りが多くて、安全・安心な公園なので、遊んでみてください。,伝えたい,131.8296651,34.04714128,https://yamaguchi-opendata.jp/ckan/file-upload-system/35215/R5_shuyosyo_map_image/safemap_shuyo_004.jpeg
地域のおすすめ箇所,地域のみんな,障害者の方も一緒に働けます。,伝えたい,131.8290882,34.04590515,https://yamaguchi-opendata.jp/ckan/file-upload-system/35215/R5_shuyosyo_map_image/safemap_shuyo_018.jpeg
地域のおすすめ箇所,地域のみんな,"とても美味しいうどん屋さん。
障害のある人が働いたり来れたりできます。",伝えたい,131.8293157,34.04594037,https://yamaguchi-opendata.jp/ckan/file-upload-system/35215/R5_shuyosyo_map_image/safemap_shuyo_021.jpeg
地域のおすすめ箇所,子ども,遊具もあってひらけているところがあるからおすすめです。　　だけど、夜は街灯がないし、野犬もいるから気をつけたほうがいいです。,伝えたい,131.8252643,34.0497501,https://yamaguchi-opendata.jp/ckan/file-upload-system/35215/R5_shuyosyo_map_image/safemap_shuyo_045.jpeg
地域のおすすめ箇所,子ども,見通しがよく、人通りがとても多い公園なので機会があったらぜひ遊んでみてください。,伝えたい,131.8312402,34.0458684,https://yamaguchi-opendata.jp/ckan/file-upload-system/35215/R5_shuyosyo_map_image/safemap_shuyo_046.jpeg
地域のおすすめ箇所,地域のみんな,"イチョウが綺麗で、四季が楽しめます。
",伝えたい,131.8264792,34.04941726,https://yamaguchi-opendata.jp/ckan/file-upload-system/35215/R5_shuyosyo_map_image/safemap_shuyo_063.jpeg
地域のおすすめ箇所,子ども,広くて遊べるし散歩していたら休憩に使えます。,伝えたい,131.8312079,34.04592465,https://yamaguchi-opendata.jp/ckan/file-upload-system/35215/R5_shuyosyo_map_image/safemap_shuyo_064.jpeg
