service_id,date,exception_type
月・火・水曜日運行,20250416,1
月・火・水曜日運行,20250421,1
月・火・水曜日運行,20250422,1
月・火・水曜日運行,20250423,1
月・火・水曜日運行,20250428,1
月・火・水曜日運行,20250430,1
月・火・水曜日運行,20250507,1
月・火・水曜日運行,20250512,1
月・火・水曜日運行,20250513,1
月・火・水曜日運行,20250514,1
月・火・水曜日運行,20250519,1
月・火・水曜日運行,20250520,1
月・火・水曜日運行,20250521,1
月・火・水曜日運行,20250526,1
月・火・水曜日運行,20250527,1
月・火・水曜日運行,20250528,1
月・火・水曜日運行,20250602,1
月・火・水曜日運行,20250603,1
月・火・水曜日運行,20250604,1
月・火・水曜日運行,20250609,1
月・火・水曜日運行,20250610,1
月・火・水曜日運行,20250611,1
月・火・水曜日運行,20250616,1
月・火・水曜日運行,20250617,1
月・火・水曜日運行,20250618,1
月・火・水曜日運行,20250623,1
月・火・水曜日運行,20250624,1
月・火・水曜日運行,20250625,1
月・火・水曜日運行,20250630,1
月・火・水曜日運行,20250701,1
月・火・水曜日運行,20250702,1
月・火・水曜日運行,20250707,1
月・火・水曜日運行,20250708,1
月・火・水曜日運行,20250709,1
月・火・水曜日運行,20250714,1
月・火・水曜日運行,20250715,1
月・火・水曜日運行,20250716,1
月・火・水曜日運行,20250722,1
月・火・水曜日運行,20250723,1
月・火・水曜日運行,20250728,1
